AcCr,AeLa,ArKe,AsPl,BoIn,Br3,BrEr,BrLa,Comm,ConSp,CorSp,CyMaKy,Dig2,DiMi,DiRe,DyRa,EragSp,EuIn,EvAl,GutSp,HibFla,InBr,InSc,IpSi,K,LeSp,LiNu,MeSp,MiKu,MiOr,MoNu,MoDe,MoAu,PaAs,PeMe,PeSt,PhMa,PlSp,PolL,PoSp,PoOl,PoQu,PsGl,PsSc,RhNd,RhHo,SoInc,SoInd,SpPy,ThTr,TrBe
0,0.005424955,0,0.03164557,0.037070524,0,0,0.216998192,0.004520796,0,0,0.000904159,0,0.004520796,0.000904159,0.003616637,0.000904159,0,0,0,0,0,0.000904159,0,0,0,0.098553345,0,0,0,0,0.011754069,0,0,0.082278481,0.205244123,0,0,0,0.004520796,0,0,0.042495479,0,0,0,0,0.005424955,0,0.242314647,0
0,0.009287926,0,0.016511868,0.045407637,0,0,0.202270382,0.003095975,0,0,0.001031992,0,0,0,0.013415893,0.002063983,0,0,0,0.002063983,0,0,0,0,0,0.054695562,0,0.003095975,0,0,0.012383901,0,0,0.135190918,0.243550052,0,0,0,0,0,0.002063983,0.027863777,0,0,0,0.001031992,0.011351909,0,0.213622291,0
0,0.001484781,0,0.011135857,0.008166295,0,0.005196733,0.257609503,0.004454343,0.002969562,0,0.002227171,0,0.001484781,0,0.020044543,0.014105419,0.00074239,0,0.001484781,0,0,0.001484781,0,0,0,0.105419451,0,0.00074239,0.002227171,0,0.003711952,0.001484781,0,0.068299926,0.230141054,0.00074239,0,0,0.00074239,0,0.00074239,0.007423905,0,0,0,0,0.013363029,0,0.232368226,0
0,0.002050581,0,0.015037594,0.002734108,0,0.007518797,0.237183869,0.00683527,0,0,0.002050581,0,0.002734108,0,0.032809296,0.012987013,0.000683527,0,0.001367054,0,0,0.001367054,0,0,0,0.08885851,0,0,0.002050581,0,0.00683527,0,0,0.064935065,0.304853042,0,0.002050581,0,0.00683527,0,0.000683527,0.016404648,0,0,0.004101162,0,0.010252905,0,0.166097061,0.000683527
0,0.000723589,0,0.017366136,0.013748191,0,0.001447178,0.31186686,0.006512301,0.005065123,0,0.005788712,0,0.000723589,0.002894356,0.010853835,0.01447178,0,0,0.000723589,0.000723589,0,0.000723589,0,0,0,0.073806078,0,0,0,0,0.015918958,0,0,0.092619392,0.23154848,0.000723589,0.002170767,0,0.003617945,0,0,0.01447178,0,0,0.002894356,0,0.007959479,0,0.160636758,0
0.001420455,0.003551136,0,0.015625,0,0,0.005681818,0.257102273,0.006392045,0.008522727,0,0.000710227,0,0.009943182,0,0.013494318,0.008522727,0,0,0,0,0.000710227,0.002130682,0,0,0,0.078125,0,0,0,0,0.013494318,0,0,0.073153409,0.331676136,0.001420455,0,0,0.001420455,0,0,0.024147727,0,0,0.006392045,0,0.017045455,0,0.110085227,0
0,0.00735786,0,0.028093645,0,0,0.004682274,0.234782609,0.002006689,0.003344482,0,0.000668896,0,0,0,0.022073579,0.008695652,0,0,0,0,0,0,0,0,0,0.089632107,0,0,0,0,0.010702341,0,0,0.099665552,0.280267559,0.002006689,0,0,0.004013378,0,0,0.018060201,0,0,0.002006689,0.000668896,0.02006689,0,0.161204013,0
0,0.002097902,0.000699301,0.020979021,0.002097902,0,0.000699301,0.184615385,0.004895105,0,0,0.001398601,0,0,0,0.000699301,0.011888112,0,0,0,0.000699301,0,0.000699301,0,0,0,0.086713287,0,0,0,0,0.011188811,0,0,0.100699301,0.387412587,0.001398601,0,0,0.002797203,0,0.000699301,0.038461538,0,0,0,0,0.006993007,0,0.132167832,0
0.002230483,0.002973978,0,0.019330855,0.002973978,0,0,0.162825279,0.001486989,0.005947955,0,0.000743494,0,0,0,0.002973978,0.005204461,0,0,0,0,0.000743494,0.002230483,0,0,0,0.104832714,0,0,0,0,0.011152416,0,0,0.194795539,0.274349442,0.001486989,0,0,0.002973978,0,0,0.008921933,0,0,0.000743494,0,0.000743494,0,0.190334572,0
0.001547988,0.003869969,0,0.023219814,0.003095975,0,0.007739938,0.188080495,0.010835913,0.001547988,0,0.000773994,0,0,0,0.000773994,0.014705882,0,0,0.005417957,0,0.005417957,0.003869969,0,0,0,0.086687307,0.005417957,0,0,0,0.015479876,0,0,0.13003096,0.224458204,0.001547988,0,0,0.01006192,0,0,0.009287926,0,0,0.004643963,0,0.009287926,0,0.232198142,0
0,0.004864489,0,0.030576789,0.007644197,0,0.008339124,0.225851286,0.004864489,0.003474635,0,0.001389854,0,0,0,0.013898541,0.004864489,0,0,0.002084781,0,0.000694927,0,0.000694927,0,0,0.08200139,0,0,0.000694927,0,0.016678249,0,0,0.177206393,0.173731758,0.002084781,0,0,0.004169562,0,0,0.013203614,0.002084781,0,0.001389854,0,0.017373176,0,0.200138985,0
0.001344086,0.014784946,0.002016129,0.060483871,0,0,0.004704301,0.213709677,0.008064516,0.004704301,0,0.000672043,0,0.002016129,0,0.000672043,0.02016129,0,0,0.005376344,0,0.005376344,0,0,0,0.000672043,0.07594086,0,0.001344086,0,0,0.041666667,0,0,0.11155914,0.211021505,0.001344086,0,0,0.008736559,0,0,0.034946237,0.000672043,0,0.014784946,0.002016129,0.019489247,0,0.13172043,0
0,0.006321113,0,0.041087231,0.001264223,0,0.003160556,0.293931732,0.010745891,0.004424779,0,0.002528445,0,0,0,0.01011378,0.008849558,0.001264223,0,0.001896334,0,0.001264223,0.000632111,0,0,0,0.067635904,0,0.001264223,0,0,0.007585335,0,0,0.108723135,0.198482933,0,0,0,0.008849558,0,0,0.024020228,0,0,0.012642225,0,0.020859671,0,0.162452592,0
0.001508296,0.002262443,0,0.036199095,0.009049774,0,0.009049774,0.183257919,0.009049774,0.000754148,0,0.001508296,0,0,0.000754148,0.009049774,0.011312217,0.000754148,0,0.002262443,0.000754148,0.001508296,0,0,0,0,0.100301659,0,0,0,0,0.012066365,0,0,0.115384615,0.250377074,0.002262443,0,0,0.004524887,0,0.002262443,0.009803922,0,0,0.002262443,0.000754148,0.015082956,0,0.205882353,0
0,0.002722323,0,0.003629764,0.043557169,0,0.000907441,0.304900181,0.002722323,0,0,0.005444646,0,0,0,0.023593466,0.034482759,0,0,0,0.002722323,0.000907441,0.003629764,0,0,0,0.093466425,0,0.000907441,0.000907441,0,0.000907441,0.000907441,0,0.065335753,0.182395644,0,0.000907441,0,0.000907441,0,0,0.002722323,0,0,0,0,0.000907441,0,0.219600726,0
0,0,0,0.01986755,0.012417219,0,0.001655629,0.230960265,0.004139073,0,0,0.004139073,0,0,0,0.001655629,0.029801325,0,0,0,0.002483444,0,0,0,0,0,0.089403974,0,0.004139073,0,0,0.009933775,0.001655629,0,0.070364238,0.320364238,0,0,0,0,0,0,0.051324503,0,0,0,0,0.004139073,0,0.141556291,0
0,0.004329004,0,0.009379509,0.036075036,0,0.004329004,0.182539683,0.000721501,0.000721501,0,0.006493506,0,0.001443001,0,0.005772006,0.019480519,0,0,0.000721501,0.001443001,0.002164502,0,0,0,0,0.125541126,0.001443001,0.002886003,0,0,0.007936508,0,0,0.077922078,0.26046176,0,0,0,0.000721501,0,0.001443001,0.026695527,0,0,0.000721501,0,0.007215007,0,0.20995671,0
0,0.007851535,0.001427552,0.040685225,0.025695931,0,0.010706638,0.322626695,0.014989293,0.000713776,0,0.001427552,0,0.001427552,0.000713776,0.001427552,0.047109208,0,0,0.000713776,0,0,0.000713776,0,0,0,0.114917916,0,0.005710207,0,0,0.00856531,0,0,0.062812277,0.197715917,0,0.001427552,0,0,0,0,0.02426838,0,0,0.001427552,0,0.002141328,0,0.102783726,0
0,0.002056203,0,0.016449623,0.024674435,0,0.000685401,0.204934887,0.008910212,0.000685401,0,0,0,0.00685401,0,0.003427005,0.017135024,0.000685401,0,0.000685401,0,0.003427005,0.002056203,0,0,0,0.161754626,0,0,0,0,0.008224812,0,0,0.063056888,0.191912269,0,0.000685401,0,0.001370802,0,0.000685401,0.02878684,0,0,0.000685401,0,0.003427005,0,0.245373544,0
0,0.003451251,0,0.010353753,0.044866264,0,0,0.234685073,0.005176877,0,0,0.002588438,0,0,0,0.006902502,0.050905953,0.000862813,0,0,0.006039689,0,0,0,0,0,0.108714409,0,0,0,0,0.003451251,0,0,0.068162209,0.216566005,0,0,0,0,0,0.000862813,0.016393443,0,0,0,0,0.001725626,0,0.217428818,0.000862813
0,0.000639795,0,0.006397953,0.001919386,0,0,0.287268074,0.008317338,0.001919386,0,0.021113244,0,0.005758157,0.004478567,0.021113244,0.004478567,0,0,0,0,0,0.000639795,0,0,0,0.078694818,0,0,0,0,0.007037748,0,0,0.078055022,0.200895713,0,0,0,0.000639795,0,0.000639795,0.008317338,0,0,0.000639795,0,0.009596929,0,0.246960972,0
0,0.003097893,0,0.021685254,0.003717472,0,0,0.264560099,0.015489467,0.001858736,0,0.020446097,0,0.001239157,0.000619579,0.0377943,0.000619579,0,0,0,0,0,0.003097893,0,0,0,0.073110285,0,0,0.001858736,0,0.009913259,0,0,0.051425031,0.257125155,0,0,0,0.001858736,0,0.001239157,0.024163569,0,0,0.004337051,0,0.006195787,0,0.194547708,0
0,0.003333333,0,0.024666667,0.022,0,0.002,0.320666667,0.017333333,0.002666667,0,0.019333333,0,0,0.000666667,0.008666667,0.004,0,0,0,0.002,0,0.003333333,0,0,0,0.049333333,0,0,0.000666667,0,0.016,0.000666667,0,0.09,0.198666667,0,0,0,0.000666667,0,0.000666667,0.019333333,0,0,0.001333333,0,0.008666667,0,0.183333333,0
0,0.002017485,0,0.024882313,0.002017485,0,0,0.281775387,0.007397445,0.008742434,0,0.006052455,0,0.002017485,0.002017485,0.018157364,0.000672495,0,0,0,0,0,0.004707465,0,0,0,0.063214526,0.00268998,0,0,0,0.012104909,0,0,0.080699395,0.316745124,0,0,0,0.002017485,0,0,0.021519839,0,0,0.008742434,0.002017485,0.013449899,0,0.110289173,0
0,0.006293266,0,0.016991819,0.003146633,0,0.001258653,0.243549402,0.00566394,0.001258653,0,0.00188798,0,0,0,0.036500944,0,0.000629327,0,0,0,0,0.002517306,0,0,0,0.079924481,0,0,0,0,0.008810573,0,0,0.081812461,0.311516677,0,0,0,0.000629327,0,0,0.019509125,0,0,0.006922593,0.001258653,0.00377596,0,0.166142228,0
0,0.002934703,0,0.011738811,0.01540719,0,0,0.229640499,0.002201027,0,0,0.001467351,0,0,0,0.001467351,0.004402054,0,0,0,0.002201027,0.002201027,0,0,0,0,0.065297139,0,0,0,0,0.011738811,0,0,0.080704329,0.377842993,0,0,0,0,0,0,0.04108584,0,0,0,0.000733676,0.002934703,0,0.146001467,0
0,0.002512563,0,0.032663317,0.008165829,0,0.003140704,0.211055276,0.005653266,0.001256281,0.001256281,0.010678392,0,0,0.000628141,0.001884422,0.006909548,0.000628141,0,0.000628141,0,0,0.005653266,0,0,0,0.085427136,0,0,0,0,0.009422111,0,0,0.179020101,0.201005025,0,0,0,0.003140704,0,0,0.005025126,0,0,0.006909548,0,0.004396985,0,0.212939698,0
0,0.00332668,0,0.034597472,0.004657352,0,0.001330672,0.22089155,0.012641384,0.003992016,0,0.013972056,0,0.002661344,0,0.002661344,0,0,0,0,0,0.00998004,0.003992016,0,0,0,0.077178975,0.004657352,0,0,0,0.017964072,0,0,0.113772455,0.210246174,0,0,0,0.002661344,0,0.001330672,0.01996008,0,0,0.005988024,0,0.004657352,0,0.226879574,0
0,0.005235602,0,0.032068063,0.007198953,0,0,0.25065445,0.011125654,0.002617801,0,0.009162304,0,0,0.00065445,0.017670157,0.00065445,0.00065445,0,0,0,0.002617801,0,0,0,0,0.066753927,0,0.00065445,0,0,0.011780105,0,0,0.183246073,0.14921466,0,0,0,0.003926702,0,0,0.010471204,0,0,0.00065445,0,0.014397906,0,0.217931937,0
0,0.005725191,0,0.048982188,0,0,0.003816794,0.254452926,0.020356234,0.001908397,0,0.013994911,0,0.002544529,0.001908397,0.002544529,0.000636132,0,0,0,0,0.006361323,0,0,0,0.000636132,0.082697201,0,0,0,0,0.065521628,0,0,0.118320611,0.174300254,0.002544529,0,0,0.005725191,0,0.000636132,0.032442748,0,0,0.019720102,0.000636132,0.011450382,0,0.121501272,0
0,0.001839362,0,0.041692213,0,0,0,0.350091968,0.00797057,0.002452483,0,0.006131208,0,0,0.001226242,0.028203556,0,0,0,0,0,0,0.004291845,0,0,0,0.073574494,0,0,0,0,0.002452483,0,0,0.080318823,0.204169221,0,0,0,0.002452483,0,0.002452483,0.017780503,0,0.004904966,0.001839362,0,0.013488657,0,0.152667075,0
0,0,0,0.039456662,0.001940492,0,0,0.178525226,0.009702458,0,0,0.010349288,0,0,0.034282018,0.007761966,0.005821475,0,0,0,0.001293661,0,0.000646831,0,0,0,0.086675291,0,0,0.000646831,0,0.015523933,0,0,0.100905563,0.224450194,0.000646831,0,0,0.001293661,0,0.000646831,0.016817594,0,0,0.000646831,0,0.006468305,0,0.254204398,0
0,0.003419973,0.002051984,0.014363885,0.067715458,0,0,0.311901505,0.004103967,0,0,0.010943912,0,0.001367989,0,0.016415869,0.029411765,0.000683995,0,0,0.000683995,0,0.000683995,0,0,0,0.094391245,0,0.002735978,0,0,0.008207934,0,0,0.084815321,0.133378933,0,0,0,0,0,0.002735978,0.017783858,0,0,0.000683995,0,0.002735978,0,0.186730506,0
0,0.00071736,0,0.028694405,0.012195122,0,0.00071736,0.286226686,0.003586801,0,0,0,0,0,0,0.005738881,0.006456241,0,0,0,0,0.00071736,0,0,0,0,0.06169297,0,0.007173601,0,0,0.021520803,0,0,0.042324247,0.297704448,0,0,0,0.00143472,0,0,0.050932568,0,0.00071736,0,0,0,0,0.171449067,0
0,0.001937984,0,0.010335917,0.059431525,0,0,0.188630491,0.009689922,0,0,0.008397933,0,0,0,0.007105943,0.000645995,0,0,0,0.000645995,0,0.002583979,0,0,0,0.102067183,0.00129199,0,0,0,0.009689922,0,0,0.067183463,0.255167959,0,0,0,0.000645995,0,0,0.023255814,0,0,0.000645995,0,0.012273902,0,0.238372093,0
0,0.007184847,0,0.043109079,0.033311561,0,0.003919007,0.325930764,0.020248204,0.002612671,0,0.007184847,0,0,0.005225343,0.000653168,0.001959504,0,0,0,0,0,0.001306336,0,0,0,0.104506858,0,0.005878511,0,0,0.007184847,0,0.000653168,0.091443501,0.177661659,0,0.002612671,0,0,0,0,0.023514043,0,0,0,0,0.000653168,0,0.131286741,0
0.00063012,0.001890359,0,0.020793951,0.047889099,0,0,0.254568368,0.016383113,0.001890359,0,0.007561437,0,0.001260239,0,0.002520479,0.001260239,0,0,0,0.00063012,0.00063012,0.002520479,0,0,0,0.139886578,0,0,0,0,0.012602394,0,0,0.081285444,0.169502205,0,0,0,0.00063012,0,0.00063012,0.025834909,0,0,0.00063012,0,0.005040958,0,0.201638311,0
0,0.002009377,0,0.017414601,0.063630275,0,0,0.242464836,0.003348962,0,0,0.012056263,0,0,0,0.01406564,0.030140656,0,0,0,0.001339585,0,0.001339585,0,0,0,0.086403215,0,0,0.000669792,0,0.004688547,0,0,0.061620898,0.171466845,0,0,0,0,0,0.000669792,0.034159411,0,0,0,0,0.003348962,0,0.24916276,0
0,0.002421308,0,0.015334948,0.002421308,0,0.000807103,0.307506053,0.000807103,0.002421308,0,0.00645682,0,0.00645682,0,0.001614205,0.002421308,0,0,0,0,0,0,0,0,0,0.0968523,0,0,0,0,0.004035513,0,0,0.072639225,0.201775626,0.001614205,0,0,0,0.000807103,0,0.002421308,0,0.01291364,0,0,0.008071025,0,0.242937853,0
0,0.003034901,0,0.01138088,0,0,0,0.281487102,0,0.002276176,0,0.000758725,0,0.017450683,0,0.000758725,0.000758725,0,0,0,0,0,0.000758725,0,0,0,0.070561457,0,0,0,0,0.002276176,0,0,0.056145675,0.293626707,0,0,0,0,0,0,0.02124431,0,0.010622155,0.000758725,0,0.000758725,0,0.224582701,0
0,0.000745156,0,0.005961252,0.018628912,0,0,0.350968703,0.002235469,0.004470939,0,0.008941878,0,0.000745156,0,0,0,0,0.000745156,0,0.001490313,0,0,0,0,0,0.078986587,0,0,0,0,0.005216095,0,0,0.096870343,0.219821162,0.000745156,0,0,0,0,0,0.007451565,0,0.002235469,0,0,0.001490313,0,0.192250373,0
0,0.004454343,0,0.009651076,0.006681514,0,0.001484781,0.261321455,0.002227171,0.002969562,0,0.001484781,0,0.019302153,0,0,0,0,0,0,0.004454343,0,0,0,0,0,0.086117298,0,0,0,0,0.008908686,0,0.025983667,0.070527097,0.366740906,0,0,0,0,0,0,0.01484781,0,0.013363029,0.002969562,0,0.001484781,0,0.080178174,0
0,0.002741604,0,0.015764222,0.000685401,0,0,0.281014393,0.001370802,0.001370802,0,0,0,0.004797807,0.052090473,0,0,0,0,0,0,0,0,0,0,0,0.084304318,0,0,0,0,0.00685401,0,0,0.074708705,0.273474983,0,0,0,0,0,0,0.010966415,0,0.015078821,0.001370802,0.000685401,0.003427005,0,0.169294037,0
0,0.001699235,0,0.006796941,0.0144435,0,0,0.224299065,0,0,0,0.001699235,0,0,0,0.000849618,0.005947324,0,0,0,0,0,0,0,0,0,0.093457944,0,0,0,0,0.003398471,0,0,0.085811385,0.380628717,0,0,0,0,0,0,0.030586236,0,0,0,0,0.003398471,0,0.146983857,0
0,0.004694836,0,0.01799687,0.011737089,0,0,0.17370892,0,0.001564945,0,0.001564945,0,0,0,0.000782473,0.005477308,0,0,0,0,0,0.000782473,0,0,0,0.10172144,0,0,0,0,0.005477308,0,0,0.190923318,0.230829421,0,0,0,0,0,0.001564945,0.003912363,0,0,0,0,0.00312989,0,0.244131455,0
0,0.000839631,0,0.021830395,0,0,0.002518892,0.267002519,0,0.000839631,0,0.003358522,0,0.002518892,0,0.000839631,0.002518892,0,0,0,0,0.000839631,0.002518892,0,0,0,0.083963056,0,0,0,0,0.010915197,0,0,0.135180521,0.231738035,0,0,0,0.001679261,0,0,0.017632242,0,0,0.002518892,0,0.003358522,0,0.207388749,0
0,0.003028009,0,0.021953066,0.002271007,0,0,0.278576836,0.002271007,0.001514005,0,0.004542014,0,0.001514005,0,0.001514005,0.001514005,0,0,0,0,0.000757002,0,0,0,0,0.101438304,0,0,0,0,0.006056018,0,0,0.15669947,0.167297502,0,0,0,0,0,0,0.009084027,0,0.021196064,0,0,0.011355034,0,0.201362604,0
0,0.003875969,0,0.03875969,0,0,0.001550388,0.264341085,0.000775194,0.002325581,0,0.001550388,0,0.003875969,0,0.001550388,0.000775194,0,0,0,0,0.000775194,0.004651163,0,0,0,0.090697674,0,0,0.000775194,0,0.034108527,0,0,0.148062016,0.265891473,0,0,0,0,0,0,0.023255814,0,0,0.020155039,0,0.009302326,0,0.082945736,0
0,0.0027894,0,0.029288703,0,0,0,0.347977685,0.00209205,0.00488145,0,0.00348675,0,0,0,0.00069735,0,0,0,0,0,0,0.0013947,0,0,0,0.089958159,0,0.0013947,0,0,0.006276151,0,0,0.082287308,0.218270572,0,0,0,0,0,0,0.012552301,0,0.018828452,0.00348675,0,0.009065551,0,0.161785216,0
0,0.003418803,0,0.01025641,0,0,0,0.258119658,0.000854701,0,0,0.005128205,0,0,0,0,0.003418803,0,0,0,0.000854701,0,0,0,0,0,0.092307692,0,0,0,0,0.013675214,0,0,0.104273504,0.229059829,0.005982906,0,0,0,0,0.001709402,0.018803419,0,0.001709402,0.000854701,0,0.004273504,0,0.245299145,0
0,0.003539823,0,0.009734513,0.071681416,0,0,0.361946903,0.000884956,0,0,0.001769912,0,0.000884956,0,0.002654867,0.046017699,0,0,0,0.000884956,0,0,0,0,0,0.095575221,0,0.005309735,0,0,0.007964602,0,0,0.048672566,0.155752212,0,0,0,0,0,0,0.007964602,0,0.002654867,0,0,0,0,0.175221239,0
0,0.001692047,0,0.010152284,0.018612521,0,0,0.30964467,0,0,0,0.001692047,0,0,0,0.002538071,0.002538071,0,0,0,0.001692047,0,0,0,0,0,0.085448393,0,0.002538071,0,0,0.011844332,0,0,0.031302876,0.324873096,0,0,0,0,0,0,0.050761421,0,0,0,0,0.002538071,0,0.14213198,0
0,0.003046458,0,0.008377761,0.044935263,0,0,0.225437928,0,0,0.001523229,0.000761615,0,0.006092917,0.007616146,0,0.002284844,0,0,0,0,0,0,0,0,0,0.11195735,0,0.000761615,0,0,0.003046458,0,0.006854532,0.060167555,0.277227723,0,0,0,0,0,0.000761615,0.015232292,0,0.001523229,0,0,0.000761615,0,0.221629855,0
0,0.008390542,0,0.022883295,0.034324943,0,0.003051106,0.322654462,0.000762777,0.003051106,0,0.003813883,0,0.000762777,0,0,0,0,0,0,0,0,0.001525553,0,0,0,0.151792525,0,0.006864989,0.000762777,0,0.008390542,0,0,0.073989321,0.219679634,0,0,0,0,0,0,0.025171625,0,0,0,0,0,0,0.109839817,0
0,0.000764526,0,0.00764526,0.024464832,0,0,0.244648318,0,0,0,0.001529052,0,0.004587156,0.042813456,0,0,0,0,0,0,0,0,0,0,0,0.131498471,0,0,0,0,0.006116208,0,0,0.099388379,0.232415902,0,0,0,0,0,0,0.018348624,0,0.003058104,0,0,0.000764526,0,0.181957187,0
0,0.000802568,0,0.006420546,0.048956661,0,0,0.232744783,0.003210273,0,0,0.004815409,0,0,0,0,0.029695024,0,0,0,0.000802568,0,0,0,0,0,0.101926164,0,0.001605136,0.001605136,0,0.002407705,0,0,0.077046549,0.195024077,0,0,0,0,0,0.000802568,0.018459069,0,0.004012841,0,0,0.000802568,0,0.267255217,0
0,0.00154202,0,0.00616808,0.00385505,0,0,0.307632999,0,0.00308404,0,0.01156515,0,0.00539707,0.00154202,0.00308404,0.00616808,0,0,0.00077101,0,0,0.00539707,0,0,0,0.087124133,0,0.00077101,0.00077101,0,0.00385505,0,0,0.067848882,0.236700077,0.00308404,0,0,0,0,0,0.01079414,0,0.016962221,0,0,0.00539707,0,0.202775636,0
0,0.002367798,0,0.01183899,0.001578532,0,0,0.300710339,0,0,0,0.00394633,0,0,0.002367798,0.004735596,0,0,0,0.000789266,0,0,0.005524862,0,0,0,0.066298343,0,0,0,0,0.004735596,0,0,0.062352013,0.333859511,0.001578532,0.000789266,0,0,0,0,0.020520916,0,0.010260458,0.00394633,0,0.00394633,0,0.157853197,0
0,0.003536068,0.002828854,0.016265912,0.024752475,0,0,0.37553041,0.007779349,0.003536068,0,0.005657709,0,0.000707214,0.002121641,0.002828854,0,0,0,0.000707214,0.000707214,0,0,0,0,0.000707214,0.062942008,0,0.002828854,0.001414427,0,0.014851485,0,0,0.074964639,0.239745403,0.001414427,0.002121641,0,0,0,0,0.012022631,0,0.007072136,0.003536068,0,0.003536068,0,0.125884017,0
0,0.002758621,0,0.027586207,0.009655172,0,0.000689655,0.27862069,0.00137931,0,0,0.007586207,0,0.011034483,0.00137931,0.002758621,0,0,0,0.00137931,0,0,0.002758621,0,0,0.002758621,0.06137931,0,0,0.00137931,0,0.013793103,0,0,0.079310345,0.344827586,0,0,0,0,0,0,0.015862069,0,0.014482759,0.011034483,0.000689655,0.004827586,0,0.086896552,0
0,0.004155125,0,0.033933518,0,0,0,0.240304709,0,0.004155125,0,0.002077562,0,0,0.000692521,0.001385042,0.000692521,0,0,0,0,0,0.002770083,0,0,0,0.103878116,0,0,0.000692521,0,0.011772853,0,0,0.110110803,0.328947368,0,0,0,0,0.000692521,0,0.015927978,0,0.007617729,0.009695291,0.000692521,0.011080332,0,0.108725762,0
0.000791139,0,0,0.006329114,0.027689873,0,0,0.238924051,0.000791139,0,0,0.003164557,0,0.000791139,0,0.000791139,0.000791139,0,0,0,0,0,0,0,0,0,0.081487342,0,0,0.000791139,0,0.005537975,0,0,0.078322785,0.391613924,0,0,0,0,0.000791139,0,0.045886076,0,0,0.000791139,0,0,0,0.11471519,0
0,0.002392344,0,0.009569378,0,0,0.000797448,0.232057416,0.003987241,0,0,0.004784689,0,0,0.006379585,0.002392344,0.002392344,0,0.000797448,0.001594896,0,0,0.000797448,0,0,0.000797448,0.106060606,0,0,0,0,0.015151515,0,0,0.192982456,0.229665072,0.000797448,0,0,0,0,0,0.013556619,0,0,0.003189793,0.001594896,0.006379585,0,0.16108453,0
0,0.001650165,0,0.032178218,0,0,0,0.25,0.004950495,0,0,0.005775578,0,0,0.00330033,0.001650165,0,0,0.000825083,0,0,0,0.000825083,0,0,0,0.074257426,0,0,0,0,0.00990099,0,0,0.123762376,0.288778878,0,0,0,0.000825083,0.000825083,0.000825083,0.015676568,0,0,0.004125413,0.000825083,0.005775578,0,0.173267327,0
0,0.002158273,0,0.027338129,0.002158273,0,0,0.303597122,0.001438849,0.001438849,0,0.015107914,0,0,0.001438849,0.001438849,0.001438849,0,0,0,0,0,0.000719424,0,0,0,0.096402878,0,0,0,0,0.004316547,0,0,0.15971223,0.186330935,0.002158273,0,0,0.000719424,0,0.000719424,0.013669065,0,0.025899281,0.002158273,0,0.017985612,0,0.124460432,0
0,0.020917136,0,0.020112631,0,0,0,0.276749799,0.004827031,0,0,0.009654063,0,0.004022526,0.004827031,0,0,0,0,0,0,0,0,0,0,0.000804505,0.111826227,0,0,0,0,0.019308126,0,0,0.140788415,0.2614642,0.000804505,0,0,0,0,0,0.029766693,0,0,0.032180209,0.003218021,0.007240547,0,0.051488335,0
0,0.004787962,0,0.036935705,0,0,0,0.357729138,0.001367989,0.000683995,0,0.006839945,0,0,0,0.000683995,0,0,0,0,0,0.000683995,0.004103967,0,0,0,0.084815321,0,0,0,0,0.00752394,0,0,0.109439124,0.243502052,0.002051984,0.000683995,0,0.001367989,0.001367989,0,0.010943912,0,0.02872777,0.019835841,0,0.012311902,0,0.062243502,0
0,0,0,0.018092105,0,0,0.001644737,0.269736842,0.001644737,0.001644737,0,0.003289474,0,0,0.003289474,0,0,0,0,0,0.000822368,0,0.000822368,0,0,0.000822368,0.101973684,0,0,0,0,0.010690789,0,0,0.101973684,0.294407895,0.000822368,0,0,0.000822368,0,0,0.009868421,0,0,0.004934211,0.000822368,0.004111842,0,0.167763158,0
0,0,0,0.006225681,0.112062257,0,0,0.310505837,0.00311284,0,0,0.005447471,0,0.00233463,0,0,0.043579767,0,0,0,0,0,0,0,0,0,0.090272374,0,0.00311284,0,0,0.010116732,0,0,0.06536965,0.13618677,0.00077821,0.00077821,0,0,0,0,0.028015564,0,0.010116732,0,0,0.00155642,0,0.170428016,0
0,0.001446132,0,0.0274765,0.04483008,0,0.000723066,0.231381056,0.004338395,0.001446132,0,0.001446132,0,0,0.000723066,0.004338395,0.000723066,0,0,0,0.000723066,0,0.001446132,0,0,0.000723066,0.073752711,0,0.00867679,0,0,0.015184382,0,0.001446132,0.051337672,0.337671728,0,0,0,0,0,0,0.061460593,0,0,0.000723066,0,0.000723066,0,0.127259581,0
0,0.00206754,0,0.008959338,0.058580289,0,0,0.169538249,0.004824259,0,0,0.006202619,0,0.00206754,0.00068918,0.00137836,0.00068918,0,0,0,0,0,0,0,0,0,0.132322536,0.00068918,0.004824259,0.00137836,0,0.013094418,0,0,0.070296347,0.27911785,0,0,0,0,0.00068918,0,0.030323915,0,0.007580979,0,0,0.006202619,0,0.197794624,0
0,0.004382761,0,0.016800584,0.029218408,0,0,0.322132944,0.014609204,0,0,0.002921841,0,0.005113221,0,0,0,0,0,0,0,0,0.00146092,0,0,0,0.146822498,0,0.002921841,0,0,0.012417823,0,0,0.086924763,0.218407597,0,0,0,0,0.00073046,0,0.020452885,0,0,0.00073046,0,0,0,0.113221329,0
0,0.001247661,0.001247661,0.012476606,0.064254523,0,0,0.240798503,0.005614473,0,0,0.011228946,0,0.005614473,0.00062383,0.001247661,0,0,0,0,0,0,0.003119152,0,0,0,0.185901435,0,0.001247661,0,0,0.016219588,0,0.011228946,0.065502183,0.23518403,0.00062383,0.001247661,0,0,0,0,0.027448534,0,0.003119152,0.006238303,0,0.001871491,0,0.096693699,0
