,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trap station,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,,,,
Trap station,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,,,,
Pin frame data cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Total hits,% cover,Rel. cov.,plnp
Bothriochloa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
Brachiaria,1,1,1,1,,,1,1,,,,1,,,,,,,1,,,1,,,1,1,,,1,1,,1,1,1,1,1,1,1,1,1,,,1,1,,,1,1,1,,,,,1,,,,,,1,1,1,,,1,,1,,,,,,,1,,,,1,,,1,1,1,,,,,,,,,,,,1,,,,,1,40,0.09009009,,
Dinebra,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,7,0.015765766,,
Eragrostis,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.002252252,,
Lintonia,,,,,,,,,1,,,,1,1,,1,,1,,,,1,,,1,,,1,,,,,1,,,,,1,1,,,,,,1,1,,,,,,,,,,1,,1,,1,1,,,,,,,1,,,,,,,1,,,,1,1,,1,,,,,,,,,,,,,,,,,,1,23,0.051801802,,
Mariscus,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,4,0.009009009,,
P. mezianum,1,1,1,,,,,1,,,1,1,1,,1,,,,1,1,1,,,1,1,1,,1,,,,,,,,1,1,1,1,,,,1,1,1,1,,,,,,1,1,,,1,,1,1,,,1,1,1,,1,,,,,,,1,1,1,1,1,,1,1,,1,1,,,,,1,,1,1,1,,,1,,,,1,1,48,0.108108108,,
P. stramineum,,,,1,1,1,1,,1,1,,1,,1,,1,,1,1,,1,,1,1,1,1,1,,1,1,1,,1,,1,,,1,,1,1,1,1,1,,1,1,1,,1,1,1,1,1,1,,,,,1,,,,1,1,,1,1,1,1,1,1,,1,1,,1,1,,1,1,,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,,67,0.150900901,,
Sporobolus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
Themeda,,1,1,,,,1,,1,,,,1,,1,,1,1,,1,1,1,1,,,,,,,,1,,1,,1,,,,,,,,,,,1,1,1,1,,,,,,1,,1,1,1,1,1,1,1,1,,1,,,,,,,1,,1,,,1,1,1,,1,,,,1,,1,1,1,,,,,,,,,,1,40,0.09009009,,
A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
F,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.002252252,,
G,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,1,,,,,,,,,1,1,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,14,0.031531532,,
