,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trap station,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,,,,
Trap station,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,A,B,C,D,E,F,G,H,I,J,J,I,H,G,F,E,D,C,B,A,,,,
Pin frame data cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Total hits,% cover,Rel. cov.,plnp
Eragrostis,,,1,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,8,0.016985138,,
Lintonia,,,,,,,,,,1,,,1,,1,1,,,1,,,,1,1,,,,,,,,,,,,,,,,1,,,1,1,1,,,,,,1,,,,,,1,,1,,1,1,,,,1,,1,,,1,1,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,23,0.048832272,,
Mariscus,,1,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,1,,,,,,10,0.021231423,,
P. mezianum,,1,,1,,1,,,,,,,,1,1,1,,1,1,1,,,1,,,1,,,,,,,,,,,1,1,,1,1,1,,,,,,,1,1,1,1,1,,,1,,1,,,,1,,1,,,,,1,1,,,1,1,1,1,,,1,,,,,1,,,1,,1,1,1,1,,,,,,1,,,39,0.082802548,,
P. stramineum,1,,,1,,,,,1,1,1,1,1,,,,1,,,1,,,,,,,1,1,1,1,,,1,,1,1,1,,,,1,1,1,,1,1,1,,,,,,1,1,,1,,,1,1,1,,,,1,1,1,,,,1,,1,1,,1,1,,1,1,1,1,1,,,1,,1,1,,,,1,1,,1,1,1,1,1,52,0.110403397,,
Sporobolus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
Themeda,,,,,1,1,1,,,,,1,,,,1,,,1,1,1,1,,1,,1,,,,1,1,,1,,,,,1,,1,1,,1,1,,,,,1,,1,,1,,1,1,1,,,,1,1,1,1,1,,1,1,,,,1,,1,,,1,1,1,,,,,1,,1,1,,,,,1,1,,1,,,,,,43,0.091295117,,
A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
G,,,1,,,,,,,,,1,,,,,,,,,1,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,1,,,,,,,1,,,1,,1,,,1,,,,,,,,1,,,,,,,,,,1,,,,,,14,0.029723992,,
