"Station","Location","Disturbance","Mound<5m","Species","Sp_Pin_Hits","Treatment","Block","Date"
"9","H","","","Hibiscus",NA,"O","C","20010101"
"9","H","","","Indigofera_sch",NA,"O","C","20010101"
"9","H","","","Indigofera_brev",NA,"O","C","20010101"
"9","H","","","Kyllinger",NA,"O","C","20010101"
"9","H","","","Misopates",NA,"O","C","20010101"
"9","H","","","Monechima",NA,"O","C","20010101"
"9","H","","","Monsonia",NA,"O","C","20010101"
"9","H","","","Pavonia",NA,"O","C","20010101"
"9","H","","","Phyllanthus",NA,"O","C","20010101"
"9","H","","","Polygala",NA,"O","C","20010101"
"9","H","","","Portulaca",NA,"O","C","20010101"
"9","H","","","Rhinacanthus",NA,"O","C","20010101"
"9","H","","","Rhynchosia",NA,"O","C","20010101"
"9","H","","","Solanum_big",NA,"O","C","20010101"
"9","H","","","Solanum_small",NA,"O","C","20010101"
"9","H","","","Bare",NA,"O","C","20010101"
"9","I","","","Themeda",NA,"O","C","20010101"
"9","I","","","P.mezianum",4,"O","C","20010101"
"9","I","","","P.stramineum",5,"O","C","20010101"
"9","I","","","Lintonia",2,"O","C","20010101"
"9","I","","","Brachiaria",NA,"O","C","20010101"
"9","I","","","Aerva",NA,"O","C","20010101"
"9","I","","","Aspilia",NA,"O","C","20010101"
"9","I","","","Commelina",NA,"O","C","20010101"
"9","I","","","Conyza",NA,"O","C","20010101"
"9","I","","","Discoriste",NA,"O","C","20010101"
"9","I","","","Helichrysum",NA,"O","C","20010101"
"9","I","","","Hibiscus",NA,"O","C","20010101"
"9","I","","","Indigofera_sch",NA,"O","C","20010101"
"9","I","","","Indigofera_brev",NA,"O","C","20010101"
"9","I","","","Kyllinger",NA,"O","C","20010101"
"9","I","","","Misopates",NA,"O","C","20010101"
"9","I","","","Monechima",NA,"O","C","20010101"
"9","I","","","Monsonia",NA,"O","C","20010101"
"9","I","","","Pavonia",NA,"O","C","20010101"
"9","I","","","Phyllanthus",NA,"O","C","20010101"
"9","I","","","Polygala",NA,"O","C","20010101"
"9","I","","","Portulaca",NA,"O","C","20010101"
"9","I","","","Rhinacanthus",NA,"O","C","20010101"
"9","I","","","Rhynchosia",NA,"O","C","20010101"
"9","I","","","Solanum_big",NA,"O","C","20010101"
"9","I","","","Solanum_small",NA,"O","C","20010101"
"9","I","","","Bare",NA,"O","C","20010101"
"9","J","","","Themeda",3,"O","C","20010101"
"9","J","","","P.mezianum",NA,"O","C","20010101"
"9","J","","","P.stramineum",8,"O","C","20010101"
"9","J","","","Lintonia",NA,"O","C","20010101"
"9","J","","","Brachiaria",NA,"O","C","20010101"
"9","J","","","Aerva",1,"O","C","20010101"
"9","J","","","Aspilia",NA,"O","C","20010101"
"9","J","","","Commelina",NA,"O","C","20010101"
"9","J","","","Conyza",NA,"O","C","20010101"
"9","J","","","Discoriste",NA,"O","C","20010101"
"9","J","","","Helichrysum",NA,"O","C","20010101"
"9","J","","","Hibiscus",NA,"O","C","20010101"
"9","J","","","Indigofera_sch",NA,"O","C","20010101"
"9","J","","","Indigofera_brev",NA,"O","C","20010101"
"9","J","","","Kyllinger",NA,"O","C","20010101"
"9","J","","","Misopates",NA,"O","C","20010101"
"9","J","","","Monechima",NA,"O","C","20010101"
"9","J","","","Monsonia",NA,"O","C","20010101"
"9","J","","","Pavonia",NA,"O","C","20010101"
"9","J","","","Phyllanthus",NA,"O","C","20010101"
"9","J","","","Polygala",NA,"O","C","20010101"
"9","J","","","Portulaca",NA,"O","C","20010101"
"9","J","","","Rhinacanthus",NA,"O","C","20010101"
"9","J","","","Rhynchosia",NA,"O","C","20010101"
"9","J","","","Solanum_big",NA,"O","C","20010101"
"9","J","","","Solanum_small",NA,"O","C","20010101"
"9","J","","","Bare",NA,"O","C","20010101"
"10","J","","","Themeda",NA,"O","C","20010101"
"10","J","","","P.mezianum",NA,"O","C","20010101"
"10","J","","","P.stramineum",10,"O","C","20010101"
"10","J","","","Lintonia",NA,"O","C","20010101"
"10","J","","","Brachiaria",NA,"O","C","20010101"
"10","J","","","Aerva",NA,"O","C","20010101"
"10","J","","","Aspilia",NA,"O","C","20010101"
"10","J","","","Commelina",NA,"O","C","20010101"
"10","J","","","Conyza",NA,"O","C","20010101"
"10","J","","","Discoriste",NA,"O","C","20010101"
"10","J","","","Helichrysum",NA,"O","C","20010101"
"10","J","","","Hibiscus",NA,"O","C","20010101"
"10","J","","","Indigofera_sch",NA,"O","C","20010101"
"10","J","","","Indigofera_brev",NA,"O","C","20010101"
"10","J","","","Kyllinger",NA,"O","C","20010101"
"10","J","","","Misopates",NA,"O","C","20010101"
"10","J","","","Monechima",1,"O","C","20010101"
"10","J","","","Monsonia",NA,"O","C","20010101"
"10","J","","","Pavonia",NA,"O","C","20010101"
"10","J","","","Phyllanthus",NA,"O","C","20010101"
"10","J","","","Polygala",NA,"O","C","20010101"
"10","J","","","Portulaca",NA,"O","C","20010101"
"10","J","","","Rhinacanthus",NA,"O","C","20010101"
"10","J","","","Rhynchosia",NA,"O","C","20010101"
"10","J","","","Solanum_big",NA,"O","C","20010101"
"10","J","","","Solanum_small",NA,"O","C","20010101"
"10","J","","","Bare",NA,"O","C","20010101"
"10","I","","","Themeda",NA,"O","C","20010101"
"10","I","","","P.mezianum",NA,"O","C","20010101"
"10","I","","","P.stramineum",10,"O","C","20010101"
"10","I","","","Lintonia",NA,"O","C","20010101"
"10","I","","","Brachiaria",NA,"O","C","20010101"
"10","I","","","Aerva",NA,"O","C","20010101"
"10","I","","","Aspilia",NA,"O","C","20010101"
"10","I","","","Commelina",NA,"O","C","20010101"
"10","I","","","Conyza",NA,"O","C","20010101"
"10","I","","","Discoriste",NA,"O","C","20010101"
"10","I","","","Helichrysum",NA,"O","C","20010101"
"10","I","","","Hibiscus",NA,"O","C","20010101"
"10","I","","","Indigofera_sch",NA,"O","C","20010101"
"10","I","","","Indigofera_brev",NA,"O","C","20010101"
"10","I","","","Kyllinger",NA,"O","C","20010101"
"10","I","","","Misopates",NA,"O","C","20010101"
"10","I","","","Monechima",3,"O","C","20010101"
"10","I","","","Monsonia",NA,"O","C","20010101"
"10","I","","","Pavonia",NA,"O","C","20010101"
"10","I","","","Phyllanthus",NA,"O","C","20010101"
"10","I","","","Polygala",NA,"O","C","20010101"
"10","I","","","Portulaca",NA,"O","C","20010101"
"10","I","","","Rhinacanthus",NA,"O","C","20010101"
"10","I","","","Rhynchosia",NA,"O","C","20010101"
"10","I","","","Solanum_big",NA,"O","C","20010101"
"10","I","","","Solanum_small",NA,"O","C","20010101"
"10","I","","","Bare",NA,"O","C","20010101"
"10","H","","","Themeda",10,"O","C","20010101"
"10","H","","","P.mezianum",4,"O","C","20010101"
"10","H","","","P.stramineum",NA,"O","C","20010101"
"10","H","","","Lintonia",NA,"O","C","20010101"
"10","H","","","Brachiaria",NA,"O","C","20010101"
"10","H","","","Aerva",NA,"O","C","20010101"
"10","H","","","Aspilia",NA,"O","C","20010101"
"10","H","","","Commelina",NA,"O","C","20010101"
"10","H","","","Conyza",NA,"O","C","20010101"
"10","H","","","Discoriste",NA,"O","C","20010101"
"10","H","","","Helichrysum",NA,"O","C","20010101"
"10","H","","","Hibiscus",NA,"O","C","20010101"
"10","H","","","Indigofera_sch",NA,"O","C","20010101"
"10","H","","","Indigofera_brev",NA,"O","C","20010101"
"10","H","","","Kyllinger",NA,"O","C","20010101"
"10","H","","","Misopates",NA,"O","C","20010101"
"10","H","","","Monechima",NA,"O","C","20010101"
"10","H","","","Monsonia",NA,"O","C","20010101"
"10","H","","","Pavonia",NA,"O","C","20010101"
"10","H","","","Phyllanthus",NA,"O","C","20010101"
"10","H","","","Polygala",NA,"O","C","20010101"
"10","H","","","Portulaca",NA,"O","C","20010101"
"10","H","","","Rhinacanthus",NA,"O","C","20010101"
"10","H","","","Rhynchosia",NA,"O","C","20010101"
"10","H","","","Solanum_big",NA,"O","C","20010101"
"10","H","","","Solanum_small",NA,"O","C","20010101"
"10","H","","","Bare",NA,"O","C","20010101"
"10","G","","","Themeda",2,"O","C","20010101"
"10","G","","","P.mezianum",NA,"O","C","20010101"
"10","G","","","P.stramineum",NA,"O","C","20010101"
"10","G","","","Lintonia",4,"O","C","20010101"
"10","G","","","Brachiaria",6,"O","C","20010101"
"10","G","","","Aerva",NA,"O","C","20010101"
"10","G","","","Aspilia",NA,"O","C","20010101"
"10","G","","","Commelina",NA,"O","C","20010101"
"10","G","","","Conyza",NA,"O","C","20010101"
"10","G","","","Discoriste",NA,"O","C","20010101"
"10","G","","","Helichrysum",NA,"O","C","20010101"
"10","G","","","Hibiscus",NA,"O","C","20010101"
"10","G","","","Indigofera_sch",NA,"O","C","20010101"
"10","G","","","Indigofera_brev",NA,"O","C","20010101"
"10","G","","","Kyllinger",NA,"O","C","20010101"
"10","G","","","Misopates",NA,"O","C","20010101"
"10","G","","","Monechima",NA,"O","C","20010101"
"10","G","","","Monsonia",NA,"O","C","20010101"
"10","G","","","Pavonia",NA,"O","C","20010101"
"10","G","","","Phyllanthus",NA,"O","C","20010101"
"10","G","","","Polygala",NA,"O","C","20010101"
"10","G","","","Portulaca",NA,"O","C","20010101"
"10","G","","","Rhinacanthus",NA,"O","C","20010101"
"10","G","","","Rhynchosia",NA,"O","C","20010101"
"10","G","","","Solanum_big",NA,"O","C","20010101"
"10","G","","","Solanum_small",NA,"O","C","20010101"
"10","G","","","Bare",1,"O","C","20010101"
"10","F","","","Themeda",6,"O","C","20010101"
"10","F","","","P.mezianum",NA,"O","C","20010101"
"10","F","","","P.stramineum",2,"O","C","20010101"
"10","F","","","Lintonia",NA,"O","C","20010101"
"10","F","","","Brachiaria",5,"O","C","20010101"
"10","F","","","Aerva",NA,"O","C","20010101"
"10","F","","","Aspilia",NA,"O","C","20010101"
"10","F","","","Commelina",NA,"O","C","20010101"
"10","F","","","Conyza",NA,"O","C","20010101"
"10","F","","","Discoriste",2,"O","C","20010101"
"10","F","","","Helichrysum",NA,"O","C","20010101"
"10","F","","","Hibiscus",NA,"O","C","20010101"
"10","F","","","Indigofera_sch",NA,"O","C","20010101"
"10","F","","","Indigofera_brev",NA,"O","C","20010101"
"10","F","","","Kyllinger",NA,"O","C","20010101"
"10","F","","","Misopates",NA,"O","C","20010101"
"10","F","","","Monechima",NA,"O","C","20010101"
"10","F","","","Monsonia",NA,"O","C","20010101"
"10","F","","","Pavonia",NA,"O","C","20010101"
"10","F","","","Phyllanthus",NA,"O","C","20010101"
"10","F","","","Polygala",NA,"O","C","20010101"
"10","F","","","Portulaca",NA,"O","C","20010101"
"10","F","","","Rhinacanthus",NA,"O","C","20010101"
"10","F","","","Rhynchosia",NA,"O","C","20010101"
"10","F","","","Solanum_big",NA,"O","C","20010101"
"10","F","","","Solanum_small",NA,"O","C","20010101"
"10","F","","","Bare",NA,"O","C","20010101"
"10","E","","","Themeda",5,"O","C","20010101"
"10","E","","","P.mezianum",NA,"O","C","20010101"
"10","E","","","P.stramineum",4,"O","C","20010101"
"10","E","","","Lintonia",NA,"O","C","20010101"
"10","E","","","Brachiaria",4,"O","C","20010101"
"10","E","","","Aerva",NA,"O","C","20010101"
"10","E","","","Aspilia",NA,"O","C","20010101"
"10","E","","","Commelina",NA,"O","C","20010101"
"10","E","","","Conyza",NA,"O","C","20010101"
"10","E","","","Discoriste",NA,"O","C","20010101"
"10","E","","","Helichrysum",NA,"O","C","20010101"
"10","E","","","Hibiscus",NA,"O","C","20010101"
"10","E","","","Indigofera_sch",NA,"O","C","20010101"
"10","E","","","Indigofera_brev",NA,"O","C","20010101"
"10","E","","","Kyllinger",NA,"O","C","20010101"
"10","E","","","Misopates",NA,"O","C","20010101"
"10","E","","","Monechima",NA,"O","C","20010101"
"10","E","","","Monsonia",NA,"O","C","20010101"
"10","E","","","Pavonia",NA,"O","C","20010101"
"10","E","","","Phyllanthus",NA,"O","C","20010101"
"10","E","","","Polygala",NA,"O","C","20010101"
"10","E","","","Portulaca",NA,"O","C","20010101"
"10","E","","","Rhinacanthus",NA,"O","C","20010101"
"10","E","","","Rhynchosia",NA,"O","C","20010101"
"10","E","","","Solanum_big",NA,"O","C","20010101"
"10","E","","","Solanum_small",NA,"O","C","20010101"
"10","E","","","Bare",NA,"O","C","20010101"
"10","D","","","Themeda",NA,"O","C","20010101"
"10","D","","","P.mezianum",NA,"O","C","20010101"
"10","D","","","P.stramineum",10,"O","C","20010101"
"10","D","","","Lintonia",NA,"O","C","20010101"
"10","D","","","Brachiaria",NA,"O","C","20010101"
"10","D","","","Aerva",NA,"O","C","20010101"
"10","D","","","Aspilia",NA,"O","C","20010101"
"10","D","","","Commelina",NA,"O","C","20010101"
"10","D","","","Conyza",NA,"O","C","20010101"
"10","D","","","Discoriste",NA,"O","C","20010101"
"10","D","","","Helichrysum",NA,"O","C","20010101"
"10","D","","","Hibiscus",NA,"O","C","20010101"
"10","D","","","Indigofera_sch",NA,"O","C","20010101"
"10","D","","","Indigofera_brev",NA,"O","C","20010101"
"10","D","","","Kyllinger",NA,"O","C","20010101"
"10","D","","","Misopates",NA,"O","C","20010101"
"10","D","","","Monechima",3,"O","C","20010101"
"10","D","","","Monsonia",NA,"O","C","20010101"
"10","D","","","Pavonia",NA,"O","C","20010101"
"10","D","","","Phyllanthus",NA,"O","C","20010101"
"10","D","","","Polygala",NA,"O","C","20010101"
"10","D","","","Portulaca",NA,"O","C","20010101"
"10","D","","","Rhinacanthus",NA,"O","C","20010101"
"10","D","","","Rhynchosia",NA,"O","C","20010101"
"10","D","","","Solanum_big",NA,"O","C","20010101"
"10","D","","","Solanum_small",NA,"O","C","20010101"
"10","D","","","Bare",NA,"O","C","20010101"
"10","C","","","Themeda",NA,"O","C","20010101"
"10","C","","","P.mezianum",NA,"O","C","20010101"
"10","C","","","P.stramineum",10,"O","C","20010101"
"10","C","","","Lintonia",NA,"O","C","20010101"
"10","C","","","Brachiaria",NA,"O","C","20010101"
"10","C","","","Aerva",3,"O","C","20010101"
"10","C","","","Aspilia",NA,"O","C","20010101"
"10","C","","","Commelina",NA,"O","C","20010101"
"10","C","","","Conyza",NA,"O","C","20010101"
"10","C","","","Discoriste",NA,"O","C","20010101"
"10","C","","","Helichrysum",NA,"O","C","20010101"
"10","C","","","Hibiscus",NA,"O","C","20010101"
"10","C","","","Indigofera_sch",NA,"O","C","20010101"
"10","C","","","Indigofera_brev",NA,"O","C","20010101"
"10","C","","","Kyllinger",NA,"O","C","20010101"
"10","C","","","Misopates",NA,"O","C","20010101"
"10","C","","","Monechima",NA,"O","C","20010101"
"10","C","","","Monsonia",NA,"O","C","20010101"
"10","C","","","Pavonia",NA,"O","C","20010101"
"10","C","","","Phyllanthus",NA,"O","C","20010101"
"10","C","","","Polygala",NA,"O","C","20010101"
"10","C","","","Portulaca",NA,"O","C","20010101"
"10","C","","","Rhinacanthus",NA,"O","C","20010101"
"10","C","","","Rhynchosia",NA,"O","C","20010101"
"10","C","","","Solanum_big",NA,"O","C","20010101"
"10","C","","","Solanum_small",NA,"O","C","20010101"
"10","C","","","Bare",NA,"O","C","20010101"
"10","B","","","Themeda",NA,"O","C","20010101"
"10","B","","","P.mezianum",NA,"O","C","20010101"
"10","B","","","P.stramineum",10,"O","C","20010101"
"10","B","","","Lintonia",NA,"O","C","20010101"
"10","B","","","Brachiaria",NA,"O","C","20010101"
"10","B","","","Aerva",NA,"O","C","20010101"
"10","B","","","Aspilia",NA,"O","C","20010101"
"10","B","","","Commelina",NA,"O","C","20010101"
"10","B","","","Conyza",NA,"O","C","20010101"
"10","B","","","Discoriste",NA,"O","C","20010101"
"10","B","","","Helichrysum",NA,"O","C","20010101"
"10","B","","","Hibiscus",NA,"O","C","20010101"
"10","B","","","Indigofera_sch",NA,"O","C","20010101"
"10","B","","","Indigofera_brev",NA,"O","C","20010101"
"10","B","","","Kyllinger",NA,"O","C","20010101"
"10","B","","","Misopates",NA,"O","C","20010101"
"10","B","","","Monechima",NA,"O","C","20010101"
"10","B","","","Monsonia",NA,"O","C","20010101"
"10","B","","","Pavonia",NA,"O","C","20010101"
"10","B","","","Phyllanthus",NA,"O","C","20010101"
"10","B","","","Polygala",NA,"O","C","20010101"
"10","B","","","Portulaca",NA,"O","C","20010101"
"10","B","","","Rhinacanthus",NA,"O","C","20010101"
"10","B","","","Rhynchosia",NA,"O","C","20010101"
"10","B","","","Solanum_big",NA,"O","C","20010101"
"10","B","","","Solanum_small",1,"O","C","20010101"
"10","B","","","Bare",NA,"O","C","20010101"
"10","A","","","Themeda",NA,"O","C","20010101"
"10","A","","","P.mezianum",8,"O","C","20010101"
"10","A","","","P.stramineum",NA,"O","C","20010101"
"10","A","","","Lintonia",NA,"O","C","20010101"
"10","A","","","Brachiaria",NA,"O","C","20010101"
"10","A","","","Aerva",NA,"O","C","20010101"
"10","A","","","Aspilia",NA,"O","C","20010101"
"10","A","","","Commelina",NA,"O","C","20010101"
"10","A","","","Conyza",0,"O","C","20010101"
"10","A","","","Discoriste",NA,"O","C","20010101"
"10","A","","","Helichrysum",NA,"O","C","20010101"
"10","A","","","Hibiscus",0,"O","C","20010101"
"10","A","","","Indigofera_sch",NA,"O","C","20010101"
"10","A","","","Indigofera_brev",0,"O","C","20010101"
"10","A","","","Kyllinger",0,"O","C","20010101"
"10","A","","","Misopates",0,"O","C","20010101"
"10","A","","","Monechima",NA,"O","C","20010101"
"10","A","","","Monsonia",0,"O","C","20010101"
"10","A","","","Pavonia",0,"O","C","20010101"
"10","A","","","Phyllanthus",0,"O","C","20010101"
"10","A","","","Polygala",0,"O","C","20010101"
"10","A","","","Portulaca",0,"O","C","20010101"
"10","A","","","Rhinacanthus",0,"O","C","20010101"
"10","A","","","Rhynchosia",NA,"O","C","20010101"
"10","A","","","Solanum_big",0,"O","C","20010101"
"10","A","","","Solanum_small",NA,"O","C","20010101"
"10","A","","","Bare",2,"O","C","20010101"
"1","A","","","Themeda",NA,"MWC","C","20010101"
"1","A","","","P.mezianum",NA,"MWC","C","20010101"
"1","A","","","P.stramineum",2,"MWC","C","20010101"
"1","A","","","Lintonia",NA,"MWC","C","20010101"
"1","A","","","Brachiaria",NA,"MWC","C","20010101"
"1","A","","","Aerva",NA,"MWC","C","20010101"
"1","A","","","Aspilia",NA,"MWC","C","20010101"
"1","A","","","Commelina",NA,"MWC","C","20010101"
"1","A","","","Conyza",NA,"MWC","C","20010101"
"1","A","","","Discoriste",NA,"MWC","C","20010101"
"1","A","","","Helichrysum",NA,"MWC","C","20010101"
"1","A","","","Hibiscus",NA,"MWC","C","20010101"
"1","A","","","Indigofera_sch",NA,"MWC","C","20010101"
"1","A","","","Indigofera_brev",NA,"MWC","C","20010101"
"1","A","","","Kyllinger",NA,"MWC","C","20010101"
"1","A","","","Misopates",NA,"MWC","C","20010101"
"1","A","","","Monechima",NA,"MWC","C","20010101"
"1","A","","","Monsonia",NA,"MWC","C","20010101"
"1","A","","","Pavonia",NA,"MWC","C","20010101"
"1","A","","","Phyllanthus",NA,"MWC","C","20010101"
"1","A","","","Polygala",NA,"MWC","C","20010101"
"1","A","","","Portulaca",NA,"MWC","C","20010101"
"1","A","","","Rhinacanthus",NA,"MWC","C","20010101"
"1","A","","","Rhynchosia",NA,"MWC","C","20010101"
"1","A","","","Solanum_big",NA,"MWC","C","20010101"
"1","A","","","Solanum_small",NA,"MWC","C","20010101"
"1","A","","","Bare",8,"MWC","C","20010101"
"1","B","","","Themeda",NA,"MWC","C","20010101"
"1","B","","","P.mezianum",10,"MWC","C","20010101"
"1","B","","","P.stramineum",NA,"MWC","C","20010101"
"1","B","","","Lintonia",NA,"MWC","C","20010101"
"1","B","","","Brachiaria",1,"MWC","C","20010101"
"1","B","","","Aerva",NA,"MWC","C","20010101"
"1","B","","","Aspilia",NA,"MWC","C","20010101"
"1","B","","","Commelina",NA,"MWC","C","20010101"
"1","B","","","Conyza",NA,"MWC","C","20010101"
"1","B","","","Discoriste",NA,"MWC","C","20010101"
"1","B","","","Helichrysum",NA,"MWC","C","20010101"
"1","B","","","Hibiscus",NA,"MWC","C","20010101"
"1","B","","","Indigofera_sch",NA,"MWC","C","20010101"
"1","B","","","Indigofera_brev",NA,"MWC","C","20010101"
"1","B","","","Kyllinger",NA,"MWC","C","20010101"
"1","B","","","Misopates",NA,"MWC","C","20010101"
"1","B","","","Monechima",NA,"MWC","C","20010101"
"1","B","","","Monsonia",NA,"MWC","C","20010101"
"1","B","","","Pavonia",NA,"MWC","C","20010101"
"1","B","","","Phyllanthus",NA,"MWC","C","20010101"
"1","B","","","Polygala",NA,"MWC","C","20010101"
"1","B","","","Portulaca",NA,"MWC","C","20010101"
"1","B","","","Rhinacanthus",NA,"MWC","C","20010101"
"1","B","","","Rhynchosia",NA,"MWC","C","20010101"
"1","B","","","Solanum_big",NA,"MWC","C","20010101"
"1","B","","","Solanum_small",NA,"MWC","C","20010101"
"1","B","","","Bare",NA,"MWC","C","20010101"
"1","C","","","Themeda",NA,"MWC","C","20010101"
"1","C","","","P.mezianum",1,"MWC","C","20010101"
"1","C","","","P.stramineum",NA,"MWC","C","20010101"
"1","C","","","Lintonia",NA,"MWC","C","20010101"
"1","C","","","Brachiaria",5,"MWC","C","20010101"
"1","C","","","Aerva",NA,"MWC","C","20010101"
"1","C","","","Aspilia",NA,"MWC","C","20010101"
"1","C","","","Commelina",NA,"MWC","C","20010101"
"1","C","","","Conyza",NA,"MWC","C","20010101"
"1","C","","","Discoriste",NA,"MWC","C","20010101"
"1","C","","","Helichrysum",NA,"MWC","C","20010101"
"1","C","","","Hibiscus",NA,"MWC","C","20010101"
"1","C","","","Indigofera_sch",NA,"MWC","C","20010101"
"1","C","","","Indigofera_brev",NA,"MWC","C","20010101"
"1","C","","","Kyllinger",NA,"MWC","C","20010101"
"1","C","","","Misopates",NA,"MWC","C","20010101"
"1","C","","","Monechima",NA,"MWC","C","20010101"
"1","C","","","Monsonia",NA,"MWC","C","20010101"
"1","C","","","Pavonia",NA,"MWC","C","20010101"
"1","C","","","Phyllanthus",NA,"MWC","C","20010101"
"1","C","","","Polygala",NA,"MWC","C","20010101"
"1","C","","","Portulaca",NA,"MWC","C","20010101"
"1","C","","","Rhinacanthus",NA,"MWC","C","20010101"
"1","C","","","Rhynchosia",NA,"MWC","C","20010101"
"1","C","","","Solanum_big",NA,"MWC","C","20010101"
"1","C","","","Solanum_small",NA,"MWC","C","20010101"
"1","C","","","Bare",4,"MWC","C","20010101"
"1","D","","","Themeda",3,"MWC","C","20010101"
"1","D","","","P.mezianum",1,"MWC","C","20010101"
"1","D","","","P.stramineum",NA,"MWC","C","20010101"
"1","D","","","Lintonia",NA,"MWC","C","20010101"
"1","D","","","Brachiaria",NA,"MWC","C","20010101"
"1","D","","","Aerva",NA,"MWC","C","20010101"
"1","D","","","Aspilia",NA,"MWC","C","20010101"
"1","D","","","Commelina",NA,"MWC","C","20010101"
"1","D","","","Conyza",NA,"MWC","C","20010101"
"1","D","","","Discoriste",NA,"MWC","C","20010101"
"1","D","","","Helichrysum",NA,"MWC","C","20010101"
"1","D","","","Hibiscus",NA,"MWC","C","20010101"
"1","D","","","Indigofera_sch",NA,"MWC","C","20010101"
"1","D","","","Indigofera_brev",NA,"MWC","C","20010101"
"1","D","","","Kyllinger",NA,"MWC","C","20010101"
"1","D","","","Misopates",NA,"MWC","C","20010101"
"1","D","","","Monechima",NA,"MWC","C","20010101"
"1","D","","","Monsonia",NA,"MWC","C","20010101"
"1","D","","","Pavonia",NA,"MWC","C","20010101"
"1","D","","","Phyllanthus",NA,"MWC","C","20010101"
"1","D","","","Polygala",NA,"MWC","C","20010101"
"1","D","","","Portulaca",NA,"MWC","C","20010101"
"1","D","","","Rhinacanthus",NA,"MWC","C","20010101"
"1","D","","","Rhynchosia",NA,"MWC","C","20010101"
"1","D","","","Solanum_big",NA,"MWC","C","20010101"
"1","D","","","Solanum_small",NA,"MWC","C","20010101"
"1","D","","","Bare",7,"MWC","C","20010101"
"1","E","","","Themeda",NA,"MWC","C","20010101"
"1","E","","","P.mezianum",NA,"MWC","C","20010101"
"1","E","","","P.stramineum",NA,"MWC","C","20010101"
"1","E","","","Lintonia",1,"MWC","C","20010101"
"1","E","","","Brachiaria",NA,"MWC","C","20010101"
"1","E","","","Aerva",NA,"MWC","C","20010101"
"1","E","","","Aspilia",1,"MWC","C","20010101"
"1","E","","","Commelina",NA,"MWC","C","20010101"
"1","E","","","Conyza",NA,"MWC","C","20010101"
"1","E","","","Discoriste",NA,"MWC","C","20010101"
"1","E","","","Helichrysum",NA,"MWC","C","20010101"
"1","E","","","Hibiscus",NA,"MWC","C","20010101"
"1","E","","","Indigofera_sch",NA,"MWC","C","20010101"
"1","E","","","Indigofera_brev",NA,"MWC","C","20010101"
"1","E","","","Kyllinger",NA,"MWC","C","20010101"
"1","E","","","Misopates",NA,"MWC","C","20010101"
"1","E","","","Monechima",NA,"MWC","C","20010101"
"1","E","","","Monsonia",NA,"MWC","C","20010101"
"1","E","","","Pavonia",NA,"MWC","C","20010101"
"1","E","","","Phyllanthus",NA,"MWC","C","20010101"
"1","E","","","Polygala",NA,"MWC","C","20010101"
"1","E","","","Portulaca",NA,"MWC","C","20010101"
"1","E","","","Rhinacanthus",NA,"MWC","C","20010101"
"1","E","","","Rhynchosia",NA,"MWC","C","20010101"
"1","E","","","Solanum_big",NA,"MWC","C","20010101"
"1","E","","","Solanum_small",NA,"MWC","C","20010101"
"1","E","","","Bare",8,"MWC","C","20010101"
"1","F","","","Themeda",NA,"MWC","C","20010101"
"1","F","","","P.mezianum",NA,"MWC","C","20010101"
"1","F","","","P.stramineum",NA,"MWC","C","20010101"
"1","F","","","Lintonia",NA,"MWC","C","20010101"
"1","F","","","Brachiaria",3,"MWC","C","20010101"
"1","F","","","Aerva",NA,"MWC","C","20010101"
"1","F","","","Aspilia",NA,"MWC","C","20010101"
"1","F","","","Commelina",NA,"MWC","C","20010101"
"1","F","","","Conyza",NA,"MWC","C","20010101"
"1","F","","","Discoriste",NA,"MWC","C","20010101"
"1","F","","","Helichrysum",NA,"MWC","C","20010101"
"1","F","","","Hibiscus",NA,"MWC","C","20010101"
"1","F","","","Indigofera_sch",NA,"MWC","C","20010101"
"1","F","","","Indigofera_brev",NA,"MWC","C","20010101"
"1","F","","","Kyllinger",NA,"MWC","C","20010101"
"1","F","","","Misopates",NA,"MWC","C","20010101"
"1","F","","","Monechima",NA,"MWC","C","20010101"
"1","F","","","Monsonia",NA,"MWC","C","20010101"
"1","F","","","Pavonia",NA,"MWC","C","20010101"
"1","F","","","Phyllanthus",NA,"MWC","C","20010101"
"1","F","","","Polygala",NA,"MWC","C","20010101"
"1","F","","","Portulaca",NA,"MWC","C","20010101"
"1","F","","","Rhinacanthus",NA,"MWC","C","20010101"
"1","F","","","Rhynchosia",NA,"MWC","C","20010101"
"1","F","","","Solanum_big",NA,"MWC","C","20010101"
"1","F","","","Solanum_small",NA,"MWC","C","20010101"
"1","F","","","Bare",7,"MWC","C","20010101"
"1","G","","","Themeda",2,"MWC","C","20010101"
"1","G","","","P.mezianum",5,"MWC","C","20010101"
"1","G","","","P.stramineum",NA,"MWC","C","20010101"
"1","G","","","Lintonia",NA,"MWC","C","20010101"
"1","G","","","Brachiaria",NA,"MWC","C","20010101"
"1","G","","","Aerva",NA,"MWC","C","20010101"
"1","G","","","Aspilia",NA,"MWC","C","20010101"
"1","G","","","Commelina",NA,"MWC","C","20010101"
"1","G","","","Conyza",NA,"MWC","C","20010101"
"1","G","","","Discoriste",NA,"MWC","C","20010101"
"1","G","","","Helichrysum",NA,"MWC","C","20010101"
"1","G","","","Hibiscus",NA,"MWC","C","20010101"
"1","G","","","Indigofera_sch",NA,"MWC","C","20010101"
"1","G","","","Indigofera_brev",NA,"MWC","C","20010101"
