"trap.station","type.of.hits","hit_type_plant","Species","Sp_Pin_Hits","Treatment","Block","Date"
"5E","1st","","oxygonum.sinuatum",NA,"MWC","S","20080211"
"5E","1st","","pavonia.patens",NA,"MWC","S","20080211"
"5E","1st","","pelargonium",NA,"MWC","S","20080211"
"5E","1st","","phyllanthus.mader.",NA,"MWC","S","20080211"
"5E","1st","","plectranthus",NA,"MWC","S","20080211"
"5E","1st","","pollichia.campestris",NA,"MWC","S","20080211"
"5E","1st","","polygala..l.",NA,"MWC","S","20080211"
"5E","1st","","polygala.sphenoptera",NA,"MWC","S","20080211"
"5E","1st","","portulaca.oleracea",NA,"MWC","S","20080211"
"5E","1st","","portulaca.quadrifida",NA,"MWC","S","20080211"
"5E","1st","","pseudognaphalium",NA,"MWC","S","20080211"
"5E","1st","","psilotrichum.schimperi",NA,"MWC","S","20080211"
"5E","1st","","rhinacanthus.ndor.",NA,"MWC","S","20080211"
"5E","1st","","rhynchosia",NA,"MWC","S","20080211"
"5E","1st","","schkuhria.pinnata",NA,"MWC","S","20080211"
"5E","1st","","sida",NA,"MWC","S","20080211"
"5E","1st","","solanum.inc...big.",NA,"MWC","S","20080211"
"5E","1st","","solanum.ind...small.",NA,"MWC","S","20080211"
"5E","1st","","v",NA,"MWC","S","20080211"
"5E","1st","","w",NA,"MWC","S","20080211"
"5E","1st","","jasticia",NA,"MWC","S","20080211"
"5E","1st","","x_4",NA,"MWC","S","20080211"
"5G","1st","","bracharia.lacnantha",NA,"MWC","S","20080211"
"5G","1st","","lintonia.nutans",NA,"MWC","S","20080211"
"5G","1st","","pennisetum.mez.",NA,"MWC","S","20080211"
"5G","1st","","pennisetum.stram.",NA,"MWC","S","20080211"
"5G","1st","","themeda.triandra",NA,"MWC","S","20080211"
"5G","1st","","bare",8,"MWC","S","20080211"
"5G","1st","","x_2",NA,"MWC","S","20080211"
"5G","1st","","aristida.kenyensis",NA,"MWC","S","20080211"
"5G","1st","","bothriochloa",NA,"MWC","S","20080211"
"5G","1st","","bracharia.3",NA,"MWC","S","20080211"
"5G","1st","","bracharia.eruciformis",NA,"MWC","S","20080211"
"5G","1st","","cynodon.dactylon",NA,"MWC","S","20080211"
"5G","1st","","cynodon.plecto.",NA,"MWC","S","20080211"
"5G","1st","","cyperus..mariscus.",NA,"MWC","S","20080211"
"5G","1st","","digitaria.2",NA,"MWC","S","20080211"
"5G","1st","","digitaria.milanjiana",NA,"MWC","S","20080211"
"5G","1st","","dinebra.retroflexa",NA,"MWC","S","20080211"
"5G","1st","","eragrostis",NA,"MWC","S","20080211"
"5G","1st","","setaria.acro...small.",NA,"MWC","S","20080211"
"5G","1st","","setaria.sphaec...big.",NA,"MWC","S","20080211"
"5G","1st","","microchloa.kunthii",NA,"MWC","S","20080211"
"5G","1st","","sporobolus",NA,"MWC","S","20080211"
"5G","1st","","tragus.berteronianus",NA,"MWC","S","20080211"
"5G","1st","","x_3",NA,"MWC","S","20080211"
"5G","1st","","acalypha.crenata",NA,"MWC","S","20080211"
"5G","1st","","aerva.lanata",NA,"MWC","S","20080211"
"5G","1st","","amaranthus.hibridus",NA,"MWC","S","20080211"
"5G","1st","","aspilia.pluriseta",NA,"MWC","S","20080211"
"5G","1st","","caralluma",NA,"MWC","S","20080211"
"5G","1st","","chenopodium.schrad.",NA,"MWC","S","20080211"
"5G","1st","","corchorus",NA,"MWC","S","20080211"
"5G","1st","","commelina",NA,"MWC","S","20080211"
"5G","1st","","commicarpus.pedunc.",NA,"MWC","S","20080211"
"5G","1st","","conyza",NA,"MWC","S","20080211"
"5G","1st","","cyathula",NA,"MWC","S","20080211"
"5G","1st","","dyscoriste.radicans",NA,"MWC","S","20080211"
"5G","1st","","euphorbia.inaequ.",NA,"MWC","S","20080211"
"5G","1st","","evolvulus.alsinoides",NA,"MWC","S","20080211"
"5G","1st","","gutenbergia",NA,"MWC","S","20080211"
"5G","1st","","hibiscus.flavifolius",NA,"MWC","S","20080211"
"5G","1st","","hibiscus.trionum",NA,"MWC","S","20080211"
"5G","1st","","indigofera.brevicalyx",NA,"MWC","S","20080211"
"5G","1st","","indigofera.schimperi",NA,"MWC","S","20080211"
"5G","1st","","ipomea.sinensis",NA,"MWC","S","20080211"
"5G","1st","","k",NA,"MWC","S","20080211"
"5G","1st","","kyllinger",NA,"MWC","S","20080211"
"5G","1st","","leucus",NA,"MWC","S","20080211"
"5G","1st","","lily",NA,"MWC","S","20080211"
"5G","1st","","melhania.",NA,"MWC","S","20080211"
"5G","1st","","misopates.orontium",NA,"MWC","S","20080211"
"5G","1st","","monechima.debile",NA,"MWC","S","20080211"
"5G","1st","","monsonia.augustifolia",NA,"MWC","S","20080211"
"5G","1st","","mullugo.nudicaulis",NA,"MWC","S","20080211"
"5G","1st","","osteospermum",NA,"MWC","S","20080211"
"5G","1st","","oxygonum.sinuatum",NA,"MWC","S","20080211"
"5G","1st","","pavonia.patens",NA,"MWC","S","20080211"
"5G","1st","","pelargonium",NA,"MWC","S","20080211"
"5G","1st","","phyllanthus.mader.",NA,"MWC","S","20080211"
"5G","1st","","plectranthus",NA,"MWC","S","20080211"
"5G","1st","","pollichia.campestris",NA,"MWC","S","20080211"
"5G","1st","","polygala..l.",NA,"MWC","S","20080211"
"5G","1st","","polygala.sphenoptera",NA,"MWC","S","20080211"
"5G","1st","","portulaca.oleracea",NA,"MWC","S","20080211"
"5G","1st","","portulaca.quadrifida",NA,"MWC","S","20080211"
"5G","1st","","pseudognaphalium",NA,"MWC","S","20080211"
"5G","1st","","psilotrichum.schimperi",NA,"MWC","S","20080211"
"5G","1st","","rhinacanthus.ndor.",NA,"MWC","S","20080211"
"5G","1st","","rhynchosia",NA,"MWC","S","20080211"
"5G","1st","","schkuhria.pinnata",NA,"MWC","S","20080211"
"5G","1st","","sida",NA,"MWC","S","20080211"
"5G","1st","","solanum.inc...big.",NA,"MWC","S","20080211"
"5G","1st","","solanum.ind...small.",NA,"MWC","S","20080211"
"5G","1st","","v",NA,"MWC","S","20080211"
"5G","1st","","w",NA,"MWC","S","20080211"
"5G","1st","","jasticia",NA,"MWC","S","20080211"
"5G","1st","","x_4",NA,"MWC","S","20080211"
"5I","1st","","bracharia.lacnantha",NA,"MWC","S","20080211"
"5I","1st","","lintonia.nutans",NA,"MWC","S","20080211"
"5I","1st","","pennisetum.mez.",NA,"MWC","S","20080211"
"5I","1st","","pennisetum.stram.",NA,"MWC","S","20080211"
"5I","1st","","themeda.triandra",NA,"MWC","S","20080211"
"5I","1st","","bare",3,"MWC","S","20080211"
"5I","1st","","x_2",NA,"MWC","S","20080211"
"5I","1st","","aristida.kenyensis",NA,"MWC","S","20080211"
"5I","1st","","bothriochloa",2,"MWC","S","20080211"
"5I","1st","","bracharia.3",NA,"MWC","S","20080211"
"5I","1st","","bracharia.eruciformis",NA,"MWC","S","20080211"
"5I","1st","","cynodon.dactylon",NA,"MWC","S","20080211"
"5I","1st","","cynodon.plecto.",NA,"MWC","S","20080211"
"5I","1st","","cyperus..mariscus.",NA,"MWC","S","20080211"
"5I","1st","","digitaria.2",NA,"MWC","S","20080211"
"5I","1st","","digitaria.milanjiana",NA,"MWC","S","20080211"
"5I","1st","","dinebra.retroflexa",NA,"MWC","S","20080211"
"5I","1st","","eragrostis",NA,"MWC","S","20080211"
"5I","1st","","setaria.acro...small.",NA,"MWC","S","20080211"
"5I","1st","","setaria.sphaec...big.",NA,"MWC","S","20080211"
"5I","1st","","microchloa.kunthii",2,"MWC","S","20080211"
"5I","1st","","sporobolus",NA,"MWC","S","20080211"
"5I","1st","","tragus.berteronianus",NA,"MWC","S","20080211"
"5I","1st","","x_3",NA,"MWC","S","20080211"
"5I","1st","","acalypha.crenata",NA,"MWC","S","20080211"
"5I","1st","","aerva.lanata",NA,"MWC","S","20080211"
"5I","1st","","amaranthus.hibridus",NA,"MWC","S","20080211"
"5I","1st","","aspilia.pluriseta",NA,"MWC","S","20080211"
"5I","1st","","caralluma",NA,"MWC","S","20080211"
"5I","1st","","chenopodium.schrad.",NA,"MWC","S","20080211"
"5I","1st","","corchorus",NA,"MWC","S","20080211"
"5I","1st","","commelina",NA,"MWC","S","20080211"
"5I","1st","","commicarpus.pedunc.",NA,"MWC","S","20080211"
"5I","1st","","conyza",NA,"MWC","S","20080211"
"5I","1st","","cyathula",NA,"MWC","S","20080211"
"5I","1st","","dyscoriste.radicans",NA,"MWC","S","20080211"
"5I","1st","","euphorbia.inaequ.",NA,"MWC","S","20080211"
"5I","1st","","evolvulus.alsinoides",NA,"MWC","S","20080211"
"5I","1st","","gutenbergia",NA,"MWC","S","20080211"
"5I","1st","","hibiscus.flavifolius",NA,"MWC","S","20080211"
"5I","1st","","hibiscus.trionum",NA,"MWC","S","20080211"
"5I","1st","","indigofera.brevicalyx",NA,"MWC","S","20080211"
"5I","1st","","indigofera.schimperi",NA,"MWC","S","20080211"
"5I","1st","","ipomea.sinensis",NA,"MWC","S","20080211"
"5I","1st","","k",NA,"MWC","S","20080211"
"5I","1st","","kyllinger",NA,"MWC","S","20080211"
"5I","1st","","leucus",NA,"MWC","S","20080211"
"5I","1st","","lily",NA,"MWC","S","20080211"
"5I","1st","","melhania.",NA,"MWC","S","20080211"
"5I","1st","","misopates.orontium",NA,"MWC","S","20080211"
"5I","1st","","monechima.debile",NA,"MWC","S","20080211"
"5I","1st","","monsonia.augustifolia",NA,"MWC","S","20080211"
"5I","1st","","mullugo.nudicaulis",NA,"MWC","S","20080211"
"5I","1st","","osteospermum",NA,"MWC","S","20080211"
"5I","1st","","oxygonum.sinuatum",NA,"MWC","S","20080211"
"5I","1st","","pavonia.patens",NA,"MWC","S","20080211"
"5I","1st","","pelargonium",NA,"MWC","S","20080211"
"5I","1st","","phyllanthus.mader.",NA,"MWC","S","20080211"
"5I","1st","","plectranthus",NA,"MWC","S","20080211"
"5I","1st","","pollichia.campestris",NA,"MWC","S","20080211"
"5I","1st","","polygala..l.",NA,"MWC","S","20080211"
"5I","1st","","polygala.sphenoptera",NA,"MWC","S","20080211"
"5I","1st","","portulaca.oleracea",NA,"MWC","S","20080211"
"5I","1st","","portulaca.quadrifida",NA,"MWC","S","20080211"
"5I","1st","","pseudognaphalium",NA,"MWC","S","20080211"
"5I","1st","","psilotrichum.schimperi",NA,"MWC","S","20080211"
"5I","1st","","rhinacanthus.ndor.",NA,"MWC","S","20080211"
"5I","1st","","rhynchosia",NA,"MWC","S","20080211"
"5I","1st","","schkuhria.pinnata",NA,"MWC","S","20080211"
"5I","1st","","sida",NA,"MWC","S","20080211"
"5I","1st","","solanum.inc...big.",NA,"MWC","S","20080211"
"5I","1st","","solanum.ind...small.",NA,"MWC","S","20080211"
"5I","1st","","v",NA,"MWC","S","20080211"
"5I","1st","","w",NA,"MWC","S","20080211"
"5I","1st","","jasticia",NA,"MWC","S","20080211"
"5I","1st","","x_4",NA,"MWC","S","20080211"
"6J","1st","","bracharia.lacnantha",3,"MWC","S","20080211"
"6J","1st","","lintonia.nutans",NA,"MWC","S","20080211"
"6J","1st","","pennisetum.mez.",NA,"MWC","S","20080211"
"6J","1st","","pennisetum.stram.",NA,"MWC","S","20080211"
"6J","1st","","themeda.triandra",3,"MWC","S","20080211"
"6J","1st","","bare",4,"MWC","S","20080211"
"6J","1st","","x_2",NA,"MWC","S","20080211"
"6J","1st","","aristida.kenyensis",NA,"MWC","S","20080211"
"6J","1st","","bothriochloa",NA,"MWC","S","20080211"
"6J","1st","","bracharia.3",NA,"MWC","S","20080211"
"6J","1st","","bracharia.eruciformis",NA,"MWC","S","20080211"
"6J","1st","","cynodon.dactylon",NA,"MWC","S","20080211"
"6J","1st","","cynodon.plecto.",NA,"MWC","S","20080211"
"6J","1st","","cyperus..mariscus.",NA,"MWC","S","20080211"
"6J","1st","","digitaria.2",NA,"MWC","S","20080211"
"6J","1st","","digitaria.milanjiana",NA,"MWC","S","20080211"
"6J","1st","","dinebra.retroflexa",NA,"MWC","S","20080211"
"6J","1st","","eragrostis",NA,"MWC","S","20080211"
"6J","1st","","setaria.acro...small.",NA,"MWC","S","20080211"
"6J","1st","","setaria.sphaec...big.",NA,"MWC","S","20080211"
"6J","1st","","microchloa.kunthii",NA,"MWC","S","20080211"
"6J","1st","","sporobolus",NA,"MWC","S","20080211"
"6J","1st","","tragus.berteronianus",NA,"MWC","S","20080211"
"6J","1st","","x_3",NA,"MWC","S","20080211"
"6J","1st","","acalypha.crenata",NA,"MWC","S","20080211"
"6J","1st","","aerva.lanata",NA,"MWC","S","20080211"
"6J","1st","","amaranthus.hibridus",NA,"MWC","S","20080211"
"6J","1st","","aspilia.pluriseta",NA,"MWC","S","20080211"
"6J","1st","","caralluma",NA,"MWC","S","20080211"
"6J","1st","","chenopodium.schrad.",NA,"MWC","S","20080211"
"6J","1st","","corchorus",NA,"MWC","S","20080211"
"6J","1st","","commelina",NA,"MWC","S","20080211"
"6J","1st","","commicarpus.pedunc.",NA,"MWC","S","20080211"
"6J","1st","","conyza",NA,"MWC","S","20080211"
"6J","1st","","cyathula",NA,"MWC","S","20080211"
"6J","1st","","dyscoriste.radicans",NA,"MWC","S","20080211"
"6J","1st","","euphorbia.inaequ.",NA,"MWC","S","20080211"
"6J","1st","","evolvulus.alsinoides",NA,"MWC","S","20080211"
"6J","1st","","gutenbergia",NA,"MWC","S","20080211"
"6J","1st","","hibiscus.flavifolius",NA,"MWC","S","20080211"
"6J","1st","","hibiscus.trionum",NA,"MWC","S","20080211"
"6J","1st","","indigofera.brevicalyx",NA,"MWC","S","20080211"
"6J","1st","","indigofera.schimperi",NA,"MWC","S","20080211"
"6J","1st","","ipomea.sinensis",NA,"MWC","S","20080211"
"6J","1st","","k",NA,"MWC","S","20080211"
"6J","1st","","kyllinger",NA,"MWC","S","20080211"
"6J","1st","","leucus",NA,"MWC","S","20080211"
"6J","1st","","lily",NA,"MWC","S","20080211"
"6J","1st","","melhania.",NA,"MWC","S","20080211"
"6J","1st","","misopates.orontium",NA,"MWC","S","20080211"
"6J","1st","","monechima.debile",NA,"MWC","S","20080211"
"6J","1st","","monsonia.augustifolia",NA,"MWC","S","20080211"
"6J","1st","","mullugo.nudicaulis",NA,"MWC","S","20080211"
"6J","1st","","osteospermum",NA,"MWC","S","20080211"
"6J","1st","","oxygonum.sinuatum",NA,"MWC","S","20080211"
"6J","1st","","pavonia.patens",NA,"MWC","S","20080211"
"6J","1st","","pelargonium",NA,"MWC","S","20080211"
"6J","1st","","phyllanthus.mader.",NA,"MWC","S","20080211"
"6J","1st","","plectranthus",NA,"MWC","S","20080211"
"6J","1st","","pollichia.campestris",NA,"MWC","S","20080211"
"6J","1st","","polygala..l.",NA,"MWC","S","20080211"
"6J","1st","","polygala.sphenoptera",NA,"MWC","S","20080211"
"6J","1st","","portulaca.oleracea",NA,"MWC","S","20080211"
"6J","1st","","portulaca.quadrifida",NA,"MWC","S","20080211"
"6J","1st","","pseudognaphalium",NA,"MWC","S","20080211"
"6J","1st","","psilotrichum.schimperi",NA,"MWC","S","20080211"
"6J","1st","","rhinacanthus.ndor.",NA,"MWC","S","20080211"
"6J","1st","","rhynchosia",NA,"MWC","S","20080211"
"6J","1st","","schkuhria.pinnata",NA,"MWC","S","20080211"
"6J","1st","","sida",NA,"MWC","S","20080211"
"6J","1st","","solanum.inc...big.",NA,"MWC","S","20080211"
"6J","1st","","solanum.ind...small.",NA,"MWC","S","20080211"
"6J","1st","","v",NA,"MWC","S","20080211"
"6J","1st","","w",NA,"MWC","S","20080211"
"6J","1st","","jasticia",NA,"MWC","S","20080211"
"6J","1st","","x_4",NA,"MWC","S","20080211"
"6J","All","Lvs","bracharia.lacnantha",6,"MWC","S","20080211"
"6J","All","Lvs","lintonia.nutans",NA,"MWC","S","20080211"
"6J","All","Lvs","pennisetum.mez.",NA,"MWC","S","20080211"
"6J","All","Lvs","pennisetum.stram.",NA,"MWC","S","20080211"
"6J","All","Lvs","themeda.triandra",4,"MWC","S","20080211"
"6J","All","Lvs","bare",NA,"MWC","S","20080211"
"6J","All","Lvs","x_2",NA,"MWC","S","20080211"
"6J","All","Lvs","aristida.kenyensis",NA,"MWC","S","20080211"
"6J","All","Lvs","bothriochloa",NA,"MWC","S","20080211"
"6J","All","Lvs","bracharia.3",NA,"MWC","S","20080211"
"6J","All","Lvs","bracharia.eruciformis",NA,"MWC","S","20080211"
"6J","All","Lvs","cynodon.dactylon",NA,"MWC","S","20080211"
"6J","All","Lvs","cynodon.plecto.",NA,"MWC","S","20080211"
"6J","All","Lvs","cyperus..mariscus.",NA,"MWC","S","20080211"
"6J","All","Lvs","digitaria.2",NA,"MWC","S","20080211"
"6J","All","Lvs","digitaria.milanjiana",NA,"MWC","S","20080211"
"6J","All","Lvs","dinebra.retroflexa",NA,"MWC","S","20080211"
"6J","All","Lvs","eragrostis",NA,"MWC","S","20080211"
"6J","All","Lvs","setaria.acro...small.",NA,"MWC","S","20080211"
"6J","All","Lvs","setaria.sphaec...big.",NA,"MWC","S","20080211"
"6J","All","Lvs","microchloa.kunthii",NA,"MWC","S","20080211"
"6J","All","Lvs","sporobolus",NA,"MWC","S","20080211"
"6J","All","Lvs","tragus.berteronianus",NA,"MWC","S","20080211"
"6J","All","Lvs","x_3",NA,"MWC","S","20080211"
"6J","All","Lvs","acalypha.crenata",NA,"MWC","S","20080211"
"6J","All","Lvs","aerva.lanata",NA,"MWC","S","20080211"
"6J","All","Lvs","amaranthus.hibridus",NA,"MWC","S","20080211"
"6J","All","Lvs","aspilia.pluriseta",NA,"MWC","S","20080211"
"6J","All","Lvs","caralluma",NA,"MWC","S","20080211"
"6J","All","Lvs","chenopodium.schrad.",NA,"MWC","S","20080211"
"6J","All","Lvs","corchorus",NA,"MWC","S","20080211"
"6J","All","Lvs","commelina",NA,"MWC","S","20080211"
"6J","All","Lvs","commicarpus.pedunc.",NA,"MWC","S","20080211"
"6J","All","Lvs","conyza",NA,"MWC","S","20080211"
"6J","All","Lvs","cyathula",NA,"MWC","S","20080211"
"6J","All","Lvs","dyscoriste.radicans",NA,"MWC","S","20080211"
"6J","All","Lvs","euphorbia.inaequ.",NA,"MWC","S","20080211"
"6J","All","Lvs","evolvulus.alsinoides",NA,"MWC","S","20080211"
"6J","All","Lvs","gutenbergia",NA,"MWC","S","20080211"
"6J","All","Lvs","hibiscus.flavifolius",NA,"MWC","S","20080211"
"6J","All","Lvs","hibiscus.trionum",NA,"MWC","S","20080211"
"6J","All","Lvs","indigofera.brevicalyx",NA,"MWC","S","20080211"
"6J","All","Lvs","indigofera.schimperi",NA,"MWC","S","20080211"
"6J","All","Lvs","ipomea.sinensis",NA,"MWC","S","20080211"
"6J","All","Lvs","k",NA,"MWC","S","20080211"
"6J","All","Lvs","kyllinger",NA,"MWC","S","20080211"
"6J","All","Lvs","leucus",NA,"MWC","S","20080211"
"6J","All","Lvs","lily",NA,"MWC","S","20080211"
"6J","All","Lvs","melhania.",NA,"MWC","S","20080211"
"6J","All","Lvs","misopates.orontium",NA,"MWC","S","20080211"
"6J","All","Lvs","monechima.debile",NA,"MWC","S","20080211"
"6J","All","Lvs","monsonia.augustifolia",NA,"MWC","S","20080211"
"6J","All","Lvs","mullugo.nudicaulis",NA,"MWC","S","20080211"
"6J","All","Lvs","osteospermum",NA,"MWC","S","20080211"
"6J","All","Lvs","oxygonum.sinuatum",NA,"MWC","S","20080211"
"6J","All","Lvs","pavonia.patens",NA,"MWC","S","20080211"
"6J","All","Lvs","pelargonium",NA,"MWC","S","20080211"
"6J","All","Lvs","phyllanthus.mader.",NA,"MWC","S","20080211"
"6J","All","Lvs","plectranthus",NA,"MWC","S","20080211"
"6J","All","Lvs","pollichia.campestris",NA,"MWC","S","20080211"
"6J","All","Lvs","polygala..l.",NA,"MWC","S","20080211"
"6J","All","Lvs","polygala.sphenoptera",NA,"MWC","S","20080211"
"6J","All","Lvs","portulaca.oleracea",NA,"MWC","S","20080211"
"6J","All","Lvs","portulaca.quadrifida",NA,"MWC","S","20080211"
"6J","All","Lvs","pseudognaphalium",NA,"MWC","S","20080211"
"6J","All","Lvs","psilotrichum.schimperi",NA,"MWC","S","20080211"
"6J","All","Lvs","rhinacanthus.ndor.",NA,"MWC","S","20080211"
"6J","All","Lvs","rhynchosia",NA,"MWC","S","20080211"
"6J","All","Lvs","schkuhria.pinnata",NA,"MWC","S","20080211"
"6J","All","Lvs","sida",NA,"MWC","S","20080211"
"6J","All","Lvs","solanum.inc...big.",NA,"MWC","S","20080211"
"6J","All","Lvs","solanum.ind...small.",NA,"MWC","S","20080211"
"6J","All","Lvs","v",NA,"MWC","S","20080211"
"6J","All","Lvs","w",NA,"MWC","S","20080211"
"6J","All","Lvs","jasticia",NA,"MWC","S","20080211"
"6J","All","Lvs","x_4",NA,"MWC","S","20080211"
"6J","All","Stm","bracharia.lacnantha",2,"MWC","S","20080211"
"6J","All","Stm","lintonia.nutans",NA,"MWC","S","20080211"
"6J","All","Stm","pennisetum.mez.",NA,"MWC","S","20080211"
"6J","All","Stm","pennisetum.stram.",NA,"MWC","S","20080211"
"6J","All","Stm","themeda.triandra",1,"MWC","S","20080211"
"6J","All","Stm","bare",NA,"MWC","S","20080211"
"6J","All","Stm","x_2",NA,"MWC","S","20080211"
"6J","All","Stm","aristida.kenyensis",NA,"MWC","S","20080211"
"6J","All","Stm","bothriochloa",NA,"MWC","S","20080211"
"6J","All","Stm","bracharia.3",NA,"MWC","S","20080211"
"6J","All","Stm","bracharia.eruciformis",NA,"MWC","S","20080211"
"6J","All","Stm","cynodon.dactylon",NA,"MWC","S","20080211"
"6J","All","Stm","cynodon.plecto.",NA,"MWC","S","20080211"
"6J","All","Stm","cyperus..mariscus.",NA,"MWC","S","20080211"
"6J","All","Stm","digitaria.2",NA,"MWC","S","20080211"
"6J","All","Stm","digitaria.milanjiana",NA,"MWC","S","20080211"
"6J","All","Stm","dinebra.retroflexa",NA,"MWC","S","20080211"
"6J","All","Stm","eragrostis",NA,"MWC","S","20080211"
"6J","All","Stm","setaria.acro...small.",NA,"MWC","S","20080211"
"6J","All","Stm","setaria.sphaec...big.",NA,"MWC","S","20080211"
"6J","All","Stm","microchloa.kunthii",NA,"MWC","S","20080211"
"6J","All","Stm","sporobolus",NA,"MWC","S","20080211"
"6J","All","Stm","tragus.berteronianus",NA,"MWC","S","20080211"
"6J","All","Stm","x_3",NA,"MWC","S","20080211"
"6J","All","Stm","acalypha.crenata",NA,"MWC","S","20080211"
"6J","All","Stm","aerva.lanata",NA,"MWC","S","20080211"
"6J","All","Stm","amaranthus.hibridus",NA,"MWC","S","20080211"
"6J","All","Stm","aspilia.pluriseta",NA,"MWC","S","20080211"
"6J","All","Stm","caralluma",NA,"MWC","S","20080211"
"6J","All","Stm","chenopodium.schrad.",NA,"MWC","S","20080211"
"6J","All","Stm","corchorus",NA,"MWC","S","20080211"
"6J","All","Stm","commelina",NA,"MWC","S","20080211"
"6J","All","Stm","commicarpus.pedunc.",NA,"MWC","S","20080211"
"6J","All","Stm","conyza",NA,"MWC","S","20080211"
"6J","All","Stm","cyathula",NA,"MWC","S","20080211"
"6J","All","Stm","dyscoriste.radicans",NA,"MWC","S","20080211"
"6J","All","Stm","euphorbia.inaequ.",NA,"MWC","S","20080211"
"6J","All","Stm","evolvulus.alsinoides",NA,"MWC","S","20080211"
"6J","All","Stm","gutenbergia",NA,"MWC","S","20080211"
"6J","All","Stm","hibiscus.flavifolius",NA,"MWC","S","20080211"
"6J","All","Stm","hibiscus.trionum",NA,"MWC","S","20080211"
"6J","All","Stm","indigofera.brevicalyx",NA,"MWC","S","20080211"
"6J","All","Stm","indigofera.schimperi",NA,"MWC","S","20080211"
"6J","All","Stm","ipomea.sinensis",NA,"MWC","S","20080211"
"6J","All","Stm","k",NA,"MWC","S","20080211"
"6J","All","Stm","kyllinger",NA,"MWC","S","20080211"
"6J","All","Stm","leucus",NA,"MWC","S","20080211"
"6J","All","Stm","lily",NA,"MWC","S","20080211"
"6J","All","Stm","melhania.",NA,"MWC","S","20080211"
"6J","All","Stm","misopates.orontium",NA,"MWC","S","20080211"
"6J","All","Stm","monechima.debile",NA,"MWC","S","20080211"
"6J","All","Stm","monsonia.augustifolia",NA,"MWC","S","20080211"
"6J","All","Stm","mullugo.nudicaulis",NA,"MWC","S","20080211"
"6J","All","Stm","osteospermum",NA,"MWC","S","20080211"
"6J","All","Stm","oxygonum.sinuatum",NA,"MWC","S","20080211"
"6J","All","Stm","pavonia.patens",NA,"MWC","S","20080211"
"6J","All","Stm","pelargonium",NA,"MWC","S","20080211"
"6J","All","Stm","phyllanthus.mader.",NA,"MWC","S","20080211"
"6J","All","Stm","plectranthus",NA,"MWC","S","20080211"
"6J","All","Stm","pollichia.campestris",NA,"MWC","S","20080211"
"6J","All","Stm","polygala..l.",NA,"MWC","S","20080211"
"6J","All","Stm","polygala.sphenoptera",NA,"MWC","S","20080211"
"6J","All","Stm","portulaca.oleracea",NA,"MWC","S","20080211"
"6J","All","Stm","portulaca.quadrifida",NA,"MWC","S","20080211"
"6J","All","Stm","pseudognaphalium",NA,"MWC","S","20080211"
"6J","All","Stm","psilotrichum.schimperi",NA,"MWC","S","20080211"
"6J","All","Stm","rhinacanthus.ndor.",NA,"MWC","S","20080211"
"6J","All","Stm","rhynchosia",NA,"MWC","S","20080211"
"6J","All","Stm","schkuhria.pinnata",NA,"MWC","S","20080211"
"6J","All","Stm","sida",NA,"MWC","S","20080211"
"6J","All","Stm","solanum.inc...big.",NA,"MWC","S","20080211"
"6J","All","Stm","solanum.ind...small.",NA,"MWC","S","20080211"
"6J","All","Stm","v",NA,"MWC","S","20080211"
"6J","All","Stm","w",NA,"MWC","S","20080211"
"6J","All","Stm","jasticia",NA,"MWC","S","20080211"
"6J","All","Stm","x_4",NA,"MWC","S","20080211"
"6H","1st","","bracharia.lacnantha",NA,"MWC","S","20080211"
"6H","1st","","lintonia.nutans",3,"MWC","S","20080211"
"6H","1st","","pennisetum.mez.",NA,"MWC","S","20080211"
"6H","1st","","pennisetum.stram.",NA,"MWC","S","20080211"
"6H","1st","","themeda.triandra",6,"MWC","S","20080211"
"6H","1st","","bare",1,"MWC","S","20080211"
"6H","1st","","x_2",NA,"MWC","S","20080211"
"6H","1st","","aristida.kenyensis",NA,"MWC","S","20080211"
"6H","1st","","bothriochloa",NA,"MWC","S","20080211"
"6H","1st","","bracharia.3",NA,"MWC","S","20080211"
"6H","1st","","bracharia.eruciformis",NA,"MWC","S","20080211"
"6H","1st","","cynodon.dactylon",NA,"MWC","S","20080211"
"6H","1st","","cynodon.plecto.",NA,"MWC","S","20080211"
"6H","1st","","cyperus..mariscus.",NA,"MWC","S","20080211"
"6H","1st","","digitaria.2",NA,"MWC","S","20080211"
"6H","1st","","digitaria.milanjiana",NA,"MWC","S","20080211"
"6H","1st","","dinebra.retroflexa",NA,"MWC","S","20080211"
"6H","1st","","eragrostis",NA,"MWC","S","20080211"
"6H","1st","","setaria.acro...small.",NA,"MWC","S","20080211"
"6H","1st","","setaria.sphaec...big.",NA,"MWC","S","20080211"
"6H","1st","","microchloa.kunthii",NA,"MWC","S","20080211"
"6H","1st","","sporobolus",NA,"MWC","S","20080211"
"6H","1st","","tragus.berteronianus",NA,"MWC","S","20080211"
"6H","1st","","x_3",NA,"MWC","S","20080211"
"6H","1st","","acalypha.crenata",NA,"MWC","S","20080211"
"6H","1st","","aerva.lanata",NA,"MWC","S","20080211"
"6H","1st","","amaranthus.hibridus",NA,"MWC","S","20080211"
"6H","1st","","aspilia.pluriseta",1,"MWC","S","20080211"
"6H","1st","","caralluma",NA,"MWC","S","20080211"
"6H","1st","","chenopodium.schrad.",NA,"MWC","S","20080211"
"6H","1st","","corchorus",NA,"MWC","S","20080211"
